seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
116,S100P5R3,E12441,,3010001062358,岡三アセットマネジメント株式会社,G03284,030,07A000,120,2022-03-26,2022-09-26,2022-12-23 09:09,有価証券報告書（内国投資信託受益証券）－第41期(令和4年3月26日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
117,S100PEPR,E12460,,7010001054021,野村アセットマネジメント株式会社,G08937,030,04A000,030,,,2022-12-23 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
118,S100PT8D,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12062,030,04A000,030,,,2022-12-23 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
119,S100PFDQ,E11161,,5010701017007,スパークス・アセット・マネジメント株式会社,G06761,030,04A000,030,,,2022-12-23 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
120,S100PUVL,E01034,49580,2010001063068,長谷川香料株式会社,,010,042000,135,,,2022-12-23 09:10,確認書,,,,,,,0,0,0,0,1,0,0
121,S100PTYX,E06748,,2010001049257,大和アセットマネジメント株式会社,G04644,030,995000,180,,,2022-12-23 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
122,S100PUY6,E35946,29870,5011101067559,株式会社タスキ,,010,053000,180,,,2022-12-23 09:10,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
123,S100PJMC,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14125,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:10,半期報告書（内国投資信託受益証券）－第2期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
124,S100PBVM,E12430,,8010401072159,日興アセットマネジメント株式会社,G03043,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:10,半期報告書（内国投資信託受益証券）－第22期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
125,S100PTND,E12481,,1010401025734,フィデリティ投信株式会社,G10368,030,10A000,160,2022-03-29,2023-03-27,2022-12-23 09:10,半期報告書（内国投資信託受益証券）－第9期(令和4年3月29日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
126,S100PO59,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14127,030,04A001,040,,,2022-12-23 09:10,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O879,,0,0,0,1,1,0,0
127,S100PURK,E24736,,,ウエスタン・アセット・マネジメント・カンパニー・リミテッド,G08089,030,04C001,040,,,2022-12-23 09:10,訂正有価証券届出書（外国投資信託受益証券）,,,,,S100P9KK,,0,0,0,0,1,0,0
128,S100PFN3,E12460,,7010001054021,野村アセットマネジメント株式会社,G11738,030,10A000,160,2022-03-29,2023-03-27,2022-12-23 09:10,半期報告書（内国投資信託受益証券）－第7期(令和4年3月29日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
129,S100PQAY,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14125,030,04A001,040,,,2022-12-23 09:10,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7TL,,0,0,0,1,1,1,0
130,S100PUVW,E01034,49580,2010001063068,長谷川香料株式会社,,015,010000,235,,,2022-12-23 09:10,内部統制報告書－第61期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
131,S100PS6T,E09096,,9010001125976,ブラックロック・ジャパン株式会社,G07744,030,07A000,120,2022-04-02,2022-10-03,2022-12-23 09:10,有価証券報告書（内国投資信託受益証券）－第33期(令和4年4月2日－令和4年10月3日),,,,,,,0,0,0,1,1,1,0
132,S100PBVK,E12430,,8010401072159,日興アセットマネジメント株式会社,G03043,030,04A000,030,,,2022-12-23 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
133,S100PTZ0,E06748,,2010001049257,大和アセットマネジメント株式会社,G04974,030,995000,180,,,2022-12-23 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
134,S100POI6,E12460,,7010001054021,野村アセットマネジメント株式会社,G11619,030,04A001,040,,,2022-12-23 09:11,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O02Y,,0,0,0,1,1,0,0
135,S100PMSJ,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14130,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:11,半期報告書（内国投資信託受益証券）－第2期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
136,S100PFN8,E12460,,7010001054021,野村アセットマネジメント株式会社,G11738,030,04A001,040,,,2022-12-23 09:11,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O593,,0,0,0,1,1,0,0
137,S100PNBB,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G03755,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:11,半期報告書（内国投資信託受益証券）－第20期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
138,S100PSVK,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G14663,030,995000,180,,,2022-12-23 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
139,S100PBVO,E12430,,8010401072159,日興アセットマネジメント株式会社,G03044,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:11,半期報告書（内国投資信託受益証券）－第22期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
140,S100PQBR,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14130,030,04A001,040,,,2022-12-23 09:12,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7V2,,0,0,0,1,1,0,0
141,S100PSXH,E12441,,3010001062358,岡三アセットマネジメント株式会社,G12238,030,07A000,120,2021-09-28,2022-09-26,2022-12-23 09:12,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
142,S100PTZ2,E06748,,2010001049257,大和アセットマネジメント株式会社,G13255,030,995000,180,,,2022-12-23 09:12,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
143,S100PTOZ,E12460,,7010001054021,野村アセットマネジメント株式会社,G14729,030,04A000,030,,,2022-12-23 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
144,S100PSVI,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G14662,030,995000,180,,,2022-12-23 09:12,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
145,S100PTZ5,E06748,,2010001049257,大和アセットマネジメント株式会社,G11239,030,995000,180,,,2022-12-23 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
146,S100PBVN,E12430,,8010401072159,日興アセットマネジメント株式会社,G03044,030,04A000,030,,,2022-12-23 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
147,S100P5R4,E12441,,3010001062358,岡三アセットマネジメント株式会社,G03284,030,04A000,030,,,2022-12-23 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
148,S100P63Z,E12441,,3010001062358,岡三アセットマネジメント株式会社,G07207,030,04A000,030,,,2022-12-23 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
149,S100PFMV,E12460,,7010001054021,野村アセットマネジメント株式会社,G13934,030,04A000,030,,,2022-12-23 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
150,S100PNBD,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G03755,030,04A001,040,,,2022-12-23 09:14,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7O0,,0,0,0,1,1,0,0
151,S100PFMT,E12460,,7010001054021,野村アセットマネジメント株式会社,G13934,030,07A000,120,2022-04-12,2022-10-11,2022-12-23 09:14,有価証券報告書（内国投資信託受益証券）－第4期(令和4年4月12日－令和4年10月11日),,,,,,,0,0,0,1,1,1,0
152,S100PRPA,E14900,,,ＵＢＳファンド・マネジメント（ルクセンブルグ）エス・エイ,G05894,030,10C000,160,2022-04-01,2023-03-31,2022-12-23 09:15,半期報告書（外国投資信託受益証券）－第34期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,0,1,1,0
153,S100PCQB,E32011,,5010601048309,りそなアセットマネジメント株式会社,G12929,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:15,半期報告書（内国投資信託受益証券）－第5期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
154,S100PRPC,E14900,,,ＵＢＳファンド・マネジメント（ルクセンブルグ）エス・エイ,G05894,030,04C001,040,,,2022-12-23 09:15,訂正有価証券届出書（外国投資信託受益証券）,,,,,S100P2ST,,0,0,0,0,1,0,0
155,S100PCQ9,E32011,,5010601048309,りそなアセットマネジメント株式会社,G12929,030,04A000,030,,,2022-12-23 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
156,S100PO9L,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13743,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:16,半期報告書（内国投資信託受益証券）－第3期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
157,S100PUP0,E04124,,9280001000070,一畑電気鉄道株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:16,半期報告書－第173期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
158,S100PCQD,E32011,,5010601048309,りそなアセットマネジメント株式会社,G12930,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:16,半期報告書（内国投資信託受益証券）－第5期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
159,S100PUET,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G11506,030,995000,180,,,2022-12-23 09:17,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
160,S100PCQC,E32011,,5010601048309,りそなアセットマネジメント株式会社,G12930,030,04A000,030,,,2022-12-23 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
161,S100PCQF,E32011,,5010601048309,りそなアセットマネジメント株式会社,G13418,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:18,半期報告書（内国投資信託受益証券）－第4期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
162,S100P5R6,E12441,,3010001062358,岡三アセットマネジメント株式会社,G09477,030,07A000,120,2022-03-26,2022-09-26,2022-12-23 09:18,有価証券報告書（内国投資信託受益証券）－第18期(令和4年3月26日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
163,S100PJQF,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G05598,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:19,半期報告書（内国投資信託受益証券）－第16期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
164,S100PO9M,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13743,030,04A001,040,,,2022-12-23 09:19,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7OR,,0,0,0,1,1,1,0
165,S100PCQE,E32011,,5010601048309,りそなアセットマネジメント株式会社,G13418,030,04A000,030,,,2022-12-23 09:19,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
166,S100PUOB,E03711,,4010001017484,財形住宅金融株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:19,半期報告書－第41期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
167,S100PTNG,E12481,,1010401025734,フィデリティ投信株式会社,G10368,030,04A001,040,,,2022-12-23 09:19,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100OAFZ,,0,0,0,1,1,1,0
168,S100PTC7,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G12960,030,07A000,120,2022-03-26,2022-09-26,2022-12-23 09:19,有価証券報告書（内国投資信託受益証券）－第9期(令和4年3月26日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
169,S100PCQI,E32011,,5010601048309,りそなアセットマネジメント株式会社,G13419,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:19,半期報告書（内国投資信託受益証券）－第4期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
170,S100PCQG,E32011,,5010601048309,りそなアセットマネジメント株式会社,G13419,030,04A000,030,,,2022-12-23 09:20,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
171,S100P646,E12441,,3010001062358,岡三アセットマネジメント株式会社,G11578,030,07A000,120,2022-03-29,2022-09-26,2022-12-23 09:21,有価証券報告書（内国投資信託受益証券）－第13期(令和4年3月29日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
172,S100PULA,E34256,34950,2050001000950,香陵住販株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-23 09:21,有価証券報告書－第41期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
173,S100PRK5,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G05598,030,04A001,040,,,2022-12-23 09:21,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O73V,,0,0,0,1,1,1,0
174,S100PSGW,E15787,,1010701021680,楽天投信投資顧問株式会社,G13050,030,995000,180,,,2022-12-23 09:21,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
175,S100PULO,E34256,34950,2050001000950,香陵住販株式会社,,010,042000,135,,,2022-12-23 09:21,確認書,,,,,,,0,0,0,0,1,0,0
176,S100PTC8,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G12960,030,04A000,030,,,2022-12-23 09:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
177,S100P5R8,E12441,,3010001062358,岡三アセットマネジメント株式会社,G09477,030,04A000,030,,,2022-12-23 09:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
178,S100PULS,E34256,34950,2050001000950,香陵住販株式会社,,015,010000,235,,,2022-12-23 09:22,内部統制報告書－第41期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
179,S100PUZK,E34256,34950,2050001000950,香陵住販株式会社,,010,053000,180,,,2022-12-23 09:23,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
180,S100PSXF,E12441,,3010001062358,岡三アセットマネジメント株式会社,G12238,030,04A000,030,,,2022-12-23 09:24,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
181,S100PCDM,E12441,,3010001062358,岡三アセットマネジメント株式会社,G09466,030,07A000,120,2021-09-28,2022-09-26,2022-12-23 09:24,有価証券報告書（内国投資信託受益証券）－第9期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
182,S100PTMA,E04646,,2240001031778,株式会社松永カントリークラブ,,010,030000,120,2021-10-01,2022-09-30,2022-12-23 09:26,有価証券報告書－第62期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
183,S100PRFA,E03628,,9010001034962,みずほ信託銀行株式会社,G07089,030,06I000,120,2022-03-26,2022-09-25,2022-12-23 09:26,有価証券報告書（内国信託受益証券等）－第43期(令和4年3月26日－令和4年9月25日)【みなし有価証券届出書】,,,,,,,0,0,0,1,1,1,0
184,S100PKT1,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14128,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:26,半期報告書（内国投資信託受益証券）－第2期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
185,S100PKT7,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14128,030,04A001,040,,,2022-12-23 09:26,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O87B,,0,0,0,1,1,0,0
186,S100PU58,E03964,,7370001011069,株式会社宮城県建設会館,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:26,半期報告書－第59期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
187,S100P642,E12441,,3010001062358,岡三アセットマネジメント株式会社,G11578,030,04A000,030,,,2022-12-23 09:26,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
188,S100PIW7,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G02646,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:27,半期報告書（内国投資信託受益証券）－第22期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
189,S100PNX4,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10434,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:27,半期報告書（内国投資信託受益証券）－第9期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
190,S100PKTK,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14129,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:27,半期報告書（内国投資信託受益証券）－第2期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
191,S100PKTP,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14129,030,04A001,040,,,2022-12-23 09:27,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7E5,,0,0,0,1,1,0,0
192,S100PRHF,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10434,030,04A001,040,,,2022-12-23 09:28,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O81W,,0,0,0,1,1,0,0
193,S100PUOM,E04397,,1420001000261,青森放送株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:28,半期報告書－第70期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
194,S100PQE9,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G02646,030,04A001,040,,,2022-12-23 09:29,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7GC,,0,0,0,1,1,0,0
195,S100PV3G,E38139,,5010001035717,株式会社アソインターナショナル,,010,053000,180,,,2022-12-23 09:29,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0
196,S100PUPL,E22200,,,シティグループ・ファースト・インベストメント・マネジメント・リミテッド,G13092,030,07C000,120,2021-07-01,2022-06-30,2022-12-23 09:30,有価証券報告書（外国投資信託受益証券）－第4期(令和3年7月1日－令和4年6月30日),,,,,,,0,0,0,0,1,1,0
197,S100PUOZ,E02613,,7010001050391,千代田工販株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:30,半期報告書－第98期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
198,S100PCDJ,E12441,,3010001062358,岡三アセットマネジメント株式会社,G09466,030,04A000,030,,,2022-12-23 09:31,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
199,S100PIWC,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G03059,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:31,半期報告書（内国投資信託受益証券）－第22期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
200,S100PSWP,E05904,,,トヨタ　モーター　クレジット　コーポレーション,,010,100000,160,2022-04-01,2023-03-31,2022-12-23 09:32,半期報告書,,,,,,,0,0,0,0,1,1,0
201,S100PU2C,E03837,,2120001046185,西日本建設業保証株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:32,半期報告書－第71期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
202,S100PUPP,E22200,,,シティグループ・ファースト・インベストメント・マネジメント・リミテッド,G14282,030,07C000,120,2021-09-30,2022-06-30,2022-12-23 09:32,有価証券報告書（外国投資信託受益証券）－第1期(令和3年9月30日－令和4年6月30日),,,,,,,0,0,0,0,1,1,0
203,S100PR53,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14424,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:32,半期報告書（内国投資信託受益証券）－第2期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
204,S100PR56,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14424,030,04A000,030,,,2022-12-23 09:32,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
205,S100POBB,E12441,,3010001062358,岡三アセットマネジメント株式会社,G09253,030,995000,180,,,2022-12-23 09:33,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
206,S100PT36,E03732,,2080101012975,株式会社エム・オー・エー基金,,010,030000,120,2021-10-01,2022-09-30,2022-12-23 09:34,有価証券報告書－第21期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
207,S100PQEB,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G03059,030,04A001,040,,,2022-12-23 09:34,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7GI,,0,0,0,1,1,0,0
208,S100PKMJ,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14423,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:34,半期報告書（内国投資信託受益証券）－第2期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
209,S100PUB0,E03627,,2010001146005,三井住友信託銀行株式会社,G14616,030,995000,180,,,2022-12-23 09:34,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0
210,S100PR58,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14423,030,04A000,030,,,2022-12-23 09:35,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
211,S100PUIW,E04152,,1020001029440,横浜高速鉄道株式会社,,010,030001,130,,,2022-12-23 09:36,訂正有価証券報告書－第31期(平成30年4月1日－平成31年3月31日),,,,,S100G0G3,,0,0,0,1,1,0,0
212,S100PNAJ,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10011,030,04A001,040,,,2022-12-23 09:36,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7DS,,0,0,0,1,1,0,0
213,S100PTGV,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G03733,030,995000,180,,,2022-12-23 09:36,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
214,S100PIWQ,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14421,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:37,半期報告書（内国投資信託受益証券）－第2期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
215,S100PULC,E04152,,1020001029440,横浜高速鉄道株式会社,,010,030001,130,,,2022-12-23 09:37,訂正有価証券報告書－第32期(平成31年4月1日－令和2年3月31日),,,,,S100IT2J,,0,0,0,1,1,0,0
216,S100PTGY,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G11132,030,995000,180,,,2022-12-23 09:37,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
217,S100PUH5,E03738,,4010001090655,全宅住宅ローン株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:37,半期報告書－第19期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
218,S100PTH0,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G12362,030,995000,180,,,2022-12-23 09:38,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
219,S100PULJ,E04152,,1020001029440,横浜高速鉄道株式会社,,010,030001,130,,,2022-12-23 09:38,訂正有価証券報告書－第33期(令和2年4月1日－令和3年3月31日),,,,,S100LKQJ,,0,0,0,1,1,0,0
220,S100PTH1,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G14509,030,995000,180,,,2022-12-23 09:39,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
221,S100PQTH,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14421,030,04A000,030,,,2022-12-23 09:39,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
222,S100PPYV,E12441,,3010001062358,岡三アセットマネジメント株式会社,G14713,030,04A000,030,,,2022-12-23 09:40,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
223,S100PSFP,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G01449,030,07A000,120,2021-09-28,2022-09-26,2022-12-23 09:40,有価証券報告書（内国投資信託受益証券）－第22期(令和3年9月28日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
224,S100PSFQ,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G01449,030,04A000,030,,,2022-12-23 09:41,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
225,S100PNAK,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10011,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:42,半期報告書（内国投資信託受益証券）－第10期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
226,S100PIWU,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14422,030,10A000,160,2022-03-26,2023-03-27,2022-12-23 09:43,半期報告書（内国投資信託受益証券）－第2期(令和4年3月26日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
227,S100PUI1,E24917,60500,2010401066249,イー・ガーディアン株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-23 09:45,有価証券報告書－第25期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
228,S100PQUM,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G14422,030,04A000,030,,,2022-12-23 09:47,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
229,S100PUIP,E24917,60500,2010401066249,イー・ガーディアン株式会社,,010,042000,135,,,2022-12-23 09:47,確認書,,,,,,,0,0,0,0,1,0,0
230,S100PUAV,E00252,,5011001015568,東邦電気工業株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:49,半期報告書－第76期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
231,S100PNAO,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10745,030,04A001,040,,,2022-12-23 09:51,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O7DX,,0,0,0,1,1,0,0
232,S100PTUT,E04157,,2390001002260,株式会社　ヤマコー,,010,050000,160,2022-04-01,2023-03-31,2022-12-23 09:52,半期報告書－第100期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
233,S100PJKN,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11061,030,07A000,120,2022-03-25,2022-09-26,2022-12-23 09:53,有価証券報告書（内国投資信託受益証券）－第24期(令和4年3月25日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
