seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
119,S100POMJ,E38129,,5011001137024,株式会社ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,,010,024001,040,,,2022-11-24 10:00,訂正有価証券届出書（新規公開時）,,,,,S100PHU9,,0,0,0,1,1,1,0
120,S100POJ4,E01690,62890,5490001000359,株式会社技研製作所,,015,010000,235,,,2022-11-24 10:00,内部統制報告書－第41期(令和3年9月1日－令和4年8月31日),,,,,,,0,0,0,1,1,0,0
121,S100POJ6,E01690,62890,5490001000359,株式会社技研製作所,,010,042000,135,,,2022-11-24 10:00,確認書,,,,,,,0,0,0,0,1,0,0
122,S100POBV,E15296,,,ＵＢＳ（Ｌｕｘ）キー・セレクション・シキャブ,G13889,030,04D001,040,,,2022-11-24 10:01,訂正有価証券届出書（外国投資証券）,,,,,S100NR5N,,0,0,0,0,1,0,0
123,S100POLP,E23887,,1030001086043,永田紙業株式会社,,060,090001,360,,,2022-11-24 10:04,訂正報告書（大量保有報告書・変更報告書）,E00867,,,,S100PMT5,,0,0,0,1,1,1,0
124,S100POBQ,E03648,,8080101000735,株式会社静岡中央銀行,,010,043000,140,2022-07-01,2022-09-30,2022-11-24 10:05,四半期報告書－第149期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
125,S100POLS,E23887,,1030001086043,永田紙業株式会社,,060,010002,350,,,2022-11-24 10:09,変更報告書,E00867,,,,,,0,0,0,1,1,1,0
126,S100PNAC,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14695,030,04A001,040,,,2022-11-24 10:10,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100PHI2,,0,0,0,1,1,0,0
127,S100POEB,E03648,,8080101000735,株式会社静岡中央銀行,,010,042000,135,,,2022-11-24 10:13,確認書,,,,,,,0,0,0,0,1,0,0
128,S100POLD,E04514,95310,6010401020516,東京瓦斯株式会社,,010,113001,090,,,2022-11-24 10:31,訂正発行登録書,,,,,S100P1LB,,0,0,0,0,1,0,0
129,S100PNL9,E03545,83410,1370001003352,株式会社七十七銀行,,010,043000,140,2022-07-01,2022-09-30,2022-11-24 10:40,四半期報告書－第139期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
130,S100PNVS,E03545,83410,1370001003352,株式会社七十七銀行,,010,042000,135,,,2022-11-24 10:40,確認書,,,,,,,0,0,0,0,1,0,0
131,S100POID,E37620,,,山口　直彦,,060,090001,360,,,2022-11-24 10:48,訂正報告書（大量保有報告書・変更報告書）,E37560,,,,S100PBLB,,0,0,0,1,1,1,0
132,S100PLLP,E05842,,,シスコ・システムズ・インク,,010,082000,120,2021-08-01,2022-07-30,2022-11-24 10:58,外国会社報告書,,,,,,,0,0,0,0,1,0,1
133,S100POKZ,E30746,71730,9011101071326,株式会社東京きらぼしフィナンシャルグループ,,010,043000,140,2022-07-01,2022-09-30,2022-11-24 11:00,四半期報告書－第9期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
134,S100POL0,E30746,71730,9011101071326,株式会社東京きらぼしフィナンシャルグループ,,010,042000,135,,,2022-11-24 11:01,確認書,,,,,,,0,0,0,0,1,0,0
135,S100POLX,E11943,,,Ｅｖｏ　Ｆｕｎｄ,,060,010002,350,,,2022-11-24 11:15,変更報告書,E26596,,,,S100O6UM,,0,0,0,1,1,1,0
136,S100POA1,E03550,83460,9380001001018,株式会社東邦銀行,,010,043000,140,2022-07-01,2022-09-30,2022-11-24 11:16,四半期報告書－第120期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
137,S100POA4,E03550,83460,9380001001018,株式会社東邦銀行,,010,042000,135,,,2022-11-24 11:18,確認書,,,,,,,0,0,0,0,1,0,0
138,S100PNOR,E30744,,3010401073112,日本エンジェルズ・インベストメント株式会社,,060,010002,350,,,2022-11-24 11:27,変更報告書,E31367,,,,S100NQPN,,0,0,0,1,1,0,0
139,S100POHE,E37172,,,飯田　邦彦,,060,010002,350,,,2022-11-24 11:31,変更報告書,E25662,,,,,,0,0,0,1,1,0,0
140,S100POOE,E00246,19970,7050001000351,暁飯島工業株式会社,,010,053000,180,,,2022-11-24 11:32,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
141,S100POOL,E04588,96310,8011101014005,株式会社東急レクリエーション,,010,053000,180,,,2022-11-24 11:45,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
142,S100POON,E07076,,,木村重夫,,060,010002,350,,,2022-11-24 11:53,変更報告書,E02407,,,,,,0,0,0,1,1,1,0
143,S100POOQ,E35706,,,木村勇斗,,060,010000,350,,,2022-11-24 12:00,大量保有報告書,E02407,,,,,,0,0,0,1,1,1,0
144,S100POOT,E02407,79500,8180001081246,日本デコラックス株式会社,,060,010000,350,,,2022-11-24 12:09,大量保有報告書,E02407,,,,,,0,0,0,1,1,0,0
145,S100POG5,E03670,85540,7340001004232,株式会社南日本銀行,,010,043000,140,2022-07-01,2022-09-30,2022-11-24 13:01,四半期報告書－第115期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
146,S100POGL,E03670,85540,7340001004232,株式会社南日本銀行,,010,042000,135,,,2022-11-24 13:02,確認書,,,,,,,0,0,0,0,1,0,0
147,S100PNQD,E23615,,7010001125714,ＳＭＢＣ日興証券株式会社,,060,010002,350,,,2022-11-24 13:07,変更報告書,E30865,,,,,,0,0,0,1,1,0,0
148,S100PO46,E23615,,7010001125714,ＳＭＢＣ日興証券株式会社,,060,010002,350,,,2022-11-24 13:12,変更報告書,E05539,,,,,,0,0,0,1,1,0,0
149,S100POP6,E01073,50080,2020001073982,東亜石油株式会社,,010,053000,180,,,2022-11-24 13:35,臨時報告書,,,,第19条第2項第4号の2,,,0,0,0,1,1,0,0
150,S100POIP,E03679,71500,8280001000328,株式会社島根銀行,,010,043000,140,2022-07-01,2022-09-30,2022-11-24 13:59,四半期報告書－第173期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
151,S100POJ2,E03679,71500,8280001000328,株式会社島根銀行,,010,042000,135,,,2022-11-24 14:00,確認書,,,,,,,0,0,0,0,1,0,0
152,S100POPG,E27202,31810,8180001071932,株式会社買取王国,,010,053000,180,,,2022-11-24 14:05,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0
153,S100PO8Q,E38241,,4190001013350,株式会社諸戸ホールディングス,,060,010000,350,,,2022-11-24 14:06,大量保有報告書,E01466,,,,,,0,0,0,1,1,1,0
154,S100POPJ,E03810,,6010001074037,野村證券株式会社,,060,010002,350,,,2022-11-24 14:12,変更報告書,E27260,,,,S100OU45,,0,0,0,1,1,1,0
155,S100POPU,E00327,14070,9240001016913,株式会社ウエストホールディングス,,010,053000,180,,,2022-11-24 14:26,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
156,S100PO9N,E02090,66700,9030001052005,株式会社ＭＣＪ,,010,053000,180,,,2022-11-24 14:39,臨時報告書,,,,第19条第2項第12号,,,0,0,0,1,1,0,0
157,S100POQ6,E04911,96130,9010601021385,株式会社エヌ・ティ・ティ・データ,,010,113001,090,,,2022-11-24 14:48,訂正発行登録書,,,,,S100OA6R,,0,0,0,0,1,0,0
158,S100POLU,E00867,78860,8030001059463,ヤマト・インダストリー株式会社,,010,053000,180,,,2022-11-24 14:49,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0
159,S100POQ7,E36862,,,アップコン株式会社,,010,024000,030,,,2022-11-24 15:00,有価証券届出書（新規公開時）,,,,,,,0,0,0,1,1,1,0
160,S100POF2,E31217,,3010005023083,ケネディクス商業リート投資法人,G10760,030,150000,080,,,2022-11-24 15:00,発行登録書（内国投資証券）,,,,,,,0,0,0,1,1,1,0
161,S100POCF,E05714,,4010401053410,ソニーフィナンシャルグループ株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-11-24 15:00,半期報告書－第19期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
162,S100POO2,E35488,70850,5070001005771,株式会社カーブスホールディングス,,010,030000,120,2021-09-01,2022-08-31,2022-11-24 15:01,有価証券報告書－第14期(令和3年9月1日－令和4年8月31日),,,,,,,0,0,0,1,1,1,0
163,S100POKM,E35488,70850,5070001005771,株式会社カーブスホールディングス,,010,042000,135,,,2022-11-24 15:01,確認書,,,,,,,0,0,0,0,1,0,0
164,S100POCI,E05714,,4010401053410,ソニーフィナンシャルグループ株式会社,,010,042000,135,,,2022-11-24 15:01,確認書,,,,,,,0,0,0,0,1,0,0
165,S100POQC,E30291,,7010005021694,ヒューリックリート投資法人,G10198,030,07B000,120,2022-03-01,2022-08-31,2022-11-24 15:01,有価証券報告書（内国投資証券）－第17期(令和4年3月1日－令和4年8月31日),,,,,,,0,0,0,1,1,1,0
166,S100POKT,E35488,70850,5070001005771,株式会社カーブスホールディングス,,015,010000,235,,,2022-11-24 15:02,内部統制報告書－第14期(令和3年9月1日－令和4年8月31日),,,,,,,0,0,0,1,1,0,0
167,S100POOY,E37710,,1010401158229,Ｂｅ　Ｂｒａｖｅ株式会社,,060,010000,350,,,2022-11-24 15:02,大量保有報告書,E03768,,,,,,0,0,0,1,1,0,0
168,S100POKU,E35488,70850,5070001005771,株式会社カーブスホールディングス,,010,053000,180,,,2022-11-24 15:02,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
169,S100POP2,E37710,,1010401158229,Ｂｅ　Ｂｒａｖｅ株式会社,,060,010002,350,,,2022-11-24 15:02,変更報告書,E01886,,,,,,0,0,0,1,1,0,0
170,S100POOH,E05069,47480,7011201001655,株式会社　構造計画研究所,,010,022001,040,,,2022-11-24 15:02,訂正有価証券届出書（組込方式）,,,,,S100PHDB,,0,0,0,1,1,0,0
171,S100POHX,E35234,29990,5080001004715,ホームポジション株式会社,,010,030000,120,2021-09-01,2022-08-31,2022-11-24 15:03,有価証券報告書－第33期(令和3年9月1日－令和4年8月31日),,,,,,,0,0,0,1,1,1,0
172,S100POJ7,E35234,29990,5080001004715,ホームポジション株式会社,,010,042000,135,,,2022-11-24 15:05,確認書,,,,,,,0,0,0,0,1,0,0
173,S100POJ8,E35234,29990,5080001004715,ホームポジション株式会社,,015,010000,235,,,2022-11-24 15:07,内部統制報告書－第33期(令和3年9月1日－令和4年8月31日),,,,,,,0,0,0,1,1,0,0
174,S100PO7C,E34539,,,ハイツ・キャピタル・マネジメント・インク,,060,010002,350,,,2022-11-24 15:10,変更報告書,E25884,,,,,,0,0,0,1,1,1,0
175,S100POQD,E05391,33190,9010401040981,株式会社ゴルフダイジェスト・オンライン,,010,053000,180,,,2022-11-24 15:16,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
176,S100POQL,E35239,,2010001143423,光通信株式会社,,060,010002,350,,,2022-11-24 15:16,変更報告書,E05233,,,,S100HOW1,,0,0,0,1,1,1,0
177,S100POQI,E04230,90280,4020001079978,株式会社ゼロ,,010,022000,030,,,2022-11-24 15:16,有価証券届出書（組込方式）,,,,,,,0,0,0,1,1,1,0
178,S100POPV,E05391,33190,9010401040981,株式会社ゴルフダイジェスト・オンライン,,010,053001,190,,,2022-11-24 15:16,訂正臨時報告書,,,,第19条第2項第2号,S100P8CS,,0,0,0,1,1,0,0
179,S100POP8,E13445,,4010405002909,オリックス不動産投資法人,G03338,030,07B000,120,2022-03-01,2022-08-31,2022-11-24 15:19,有価証券報告書（内国投資証券）－第41期(令和4年3月1日－令和4年8月31日),,,,,,,0,0,0,1,1,0,0
180,S100POQM,E36239,,,谷口　政人,,060,010002,350,,,2022-11-24 15:25,変更報告書,E36261,,,,S100L5CQ,,0,0,0,1,1,1,0
181,S100POPL,E24981,,8180001013562,ミソノサービス株式会社,,060,010002,350,,,2022-11-24 15:25,変更報告書,E00569,,,,,,0,0,0,1,1,0,0
182,S100PO3I,E00692,79110,7010501016231,凸版印刷株式会社,,010,053001,190,,,2022-11-24 15:34,訂正臨時報告書,,,,第19条第2項第7号,S100P9AW,,0,0,0,1,1,0,0
183,S100POG3,E02517,80980,4120001077360,稲畑産業株式会社,,010,053000,180,,,2022-11-24 15:34,臨時報告書,,,,第19条第2項第12号,,,0,0,0,1,1,0,0
184,S100POQX,E33577,65640,6080401005304,株式会社ミダックホールディングス,,010,053000,180,,,2022-11-24 15:35,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0
185,S100POLT,E37730,,,ハンマックス・インベストメント・リミテッド,,060,010002,350,,,2022-11-24 15:36,変更報告書,E03101,,,,,,0,0,0,1,1,1,0
186,S100POI1,E03626,,6010001008770,三菱ＵＦＪ信託銀行株式会社,G14039,030,09A000,120,2022-03-11,2022-09-10,2022-11-24 15:37,有価証券報告書（内国信託受益証券等）－第3期(令和4年3月11日－令和4年9月10日),,,,,,,0,0,0,1,1,1,0
187,S100POI3,E03626,,6010001008770,三菱ＵＦＪ信託銀行株式会社,G14040,030,09A000,120,2022-03-11,2022-09-10,2022-11-24 15:37,有価証券報告書（内国信託受益証券等）－第3期(令和4年3月11日－令和4年9月10日),,,,,,,0,0,0,1,1,1,0
188,S100POI5,E03626,,6010001008770,三菱ＵＦＪ信託銀行株式会社,G14268,030,09A000,120,2022-03-13,2022-09-12,2022-11-24 15:38,有価証券報告書（内国信託受益証券等）－第2期(令和4年3月13日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
189,S100POI7,E03626,,6010001008770,三菱ＵＦＪ信託銀行株式会社,G14269,030,09A000,120,2022-03-13,2022-09-12,2022-11-24 15:38,有価証券報告書（内国信託受益証券等）－第2期(令和4年3月13日－令和4年9月12日),,,,,,,0,0,0,1,1,1,0
190,S100POO8,E31441,34580,7010001129517,株式会社シーアールイー,,010,053001,190,,,2022-11-24 15:38,訂正臨時報告書,,,,第19条第2項第2号の2,S100PNS9,,0,0,0,1,1,0,0
191,S100POIA,E03626,,6010001008770,三菱ＵＦＪ信託銀行株式会社,G14462,030,09A000,120,2022-03-16,2022-09-10,2022-11-24 15:38,有価証券報告書（内国信託受益証券等）－第1期(令和4年3月16日－令和4年9月10日),,,,,,,0,0,0,1,1,1,0
192,S100POIE,E03626,,6010001008770,三菱ＵＦＪ信託銀行株式会社,G14463,030,09A000,120,2022-03-16,2022-09-10,2022-11-24 15:39,有価証券報告書（内国信託受益証券等）－第1期(令和4年3月16日－令和4年9月10日),,,,,,,0,0,0,1,1,1,0
193,S100POJN,E10227,,9010401045023,ＳＢＩインベストメント株式会社,,060,010002,350,,,2022-11-24 15:41,変更報告書,E34754,,,,S100FHG2,,0,0,0,1,1,1,0
194,S100POOO,E37176,92110,7011101050802,株式会社エフ・コード,,010,053000,180,,,2022-11-24 15:50,臨時報告書,,,,第19条第2項第8号,,,0,0,0,1,1,0,0
195,S100POI8,E09037,,2010401050707,株式会社ウィズ・パートナーズ,,060,010002,350,,,2022-11-24 15:51,変更報告書,E32153,,,,,,0,0,0,1,1,0,0
196,S100PO99,E02340,77300,4060001005922,マニー株式会社,,010,053000,180,,,2022-11-24 15:59,臨時報告書,,,,第19条第2項第2号の2,,,0,0,0,1,1,0,0
197,S100POL8,E31776,61760,4011001035708,株式会社ブランジスタ,,010,053000,180,,,2022-11-24 16:00,臨時報告書,,,,第19条第2項第9号の4,,,0,0,0,1,1,0,0
198,S100PO8X,E35393,,1010401082024,株式会社シティインデックスイレブンス,,060,010002,350,,,2022-11-24 16:00,変更報告書,E01815,,,,S100NYMM,,0,0,0,1,1,0,0
199,S100POOW,E26258,,,福岡靖介,,060,010002,350,,,2022-11-24 16:02,変更報告書,E00868,,,,,,0,0,0,1,1,0,0
200,S100POJT,E33877,,,磯崎　功典,,060,020002,350,,,2022-11-24 16:08,変更報告書（短期大量譲渡）,E36756,,,,,,0,0,0,1,1,0,0
201,S100PORP,E03851,87950,2010401063502,株式会社Ｔ＆Ｄホールディングス,,010,043000,140,2022-07-01,2022-09-30,2022-11-24 16:08,四半期報告書－第19期第2四半期(令和4年7月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
202,S100PORQ,E03851,87950,2010401063502,株式会社Ｔ＆Ｄホールディングス,,010,042000,135,,,2022-11-24 16:09,確認書,,,,,,,0,0,0,0,1,0,0
203,S100POKY,E38232,,,堀口　英樹,,060,010000,350,,,2022-11-24 16:29,大量保有報告書,E36756,,,,,,0,0,0,1,1,0,0
204,S100POST,E32854,45960,3011001108646,窪田製薬ホールディングス株式会社,,010,053001,190,,,2022-11-24 16:59,訂正臨時報告書,,,,"第19条第2項第1号,第19条第2項第2号の2",S100PLS8,,0,0,0,1,1,1,0
205,S100POS2,E00692,79110,7010501016231,凸版印刷株式会社,,010,113001,090,,,2022-11-24 17:00,訂正発行登録書,,,,,S100MBX4,,0,0,0,0,1,0,0
206,S100POT3,E03500,30660,8180001047370,株式会社ＪＢイレブン,,060,010000,350,,,2022-11-24 17:11,大量保有報告書,E03500,,,,,,0,0,0,1,1,0,0
