seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
125,S100PVUY,E22200,,,シティグループ・ファースト・インベストメント・マネジメント・リミテッド,G09462,030,07C000,120,2021-07-01,2022-06-30,2022-12-27 11:28,有価証券報告書（外国投資信託受益証券）－第9期(令和3年7月1日－令和4年6月30日),,,,,,,0,0,0,0,1,1,0
126,S100PVUL,E02604,,1122001014313,株式会社ライオン事務器,,010,030000,120,2021-10-01,2022-09-30,2022-12-27 11:40,有価証券報告書－第122期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
127,S100PVS1,E37413,,,椙原　健,,060,010002,350,,,2022-12-27 11:53,変更報告書,E37199,,,,S100N629,,0,0,0,1,1,1,0
128,S100PVY4,E34944,29740,4290801010181,大英産業株式会社,,010,053000,180,,,2022-12-27 11:55,臨時報告書,,,,第19条第2項第9号,,,0,0,0,1,1,0,0
129,S100PRLT,E04377,,2370001002452,東北放送株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-27 11:58,半期報告書－第95期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
130,S100PVGL,E33597,,,宮地　正剛,,060,010000,350,,,2022-12-27 11:58,大量保有報告書,E33485,,,,,,0,2,0,1,1,0,0
131,S100PRTC,E01332,58010,5010001008796,古河電気工業株式会社,,060,020002,350,,,2022-12-27 11:58,変更報告書（短期大量譲渡）,E01337,,,,,,0,0,0,1,1,1,0
132,S100PVTG,E27815,31870,5120001080628,株式会社サンワカンパニー,,010,030000,120,2021-10-01,2022-09-30,2022-12-27 12:04,有価証券報告書－第44期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
133,S100PVTJ,E27815,31870,5120001080628,株式会社サンワカンパニー,,015,010000,235,,,2022-12-27 12:06,内部統制報告書－第44期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
134,S100PVTL,E27815,31870,5120001080628,株式会社サンワカンパニー,,010,042000,135,,,2022-12-27 12:07,確認書,,,,,,,0,0,0,0,1,0,0
135,S100PVIZ,E24917,60500,2010401066249,イー・ガーディアン株式会社,,010,053000,180,,,2022-12-27 12:11,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
136,S100PVV2,E22200,,,シティグループ・ファースト・インベストメント・マネジメント・リミテッド,G09462,030,04C000,030,,,2022-12-27 12:12,有価証券届出書（外国投資信託受益証券）,,,,,,,0,0,0,0,1,1,0
137,S100PVYG,E38258,,3020001109620,株式会社ザ・ファーストドア,,060,010000,350,,,2022-12-27 12:29,大量保有報告書,E38164,,,,,,0,0,0,1,1,1,0
138,S100PVBE,E10264,,,上田　祐司,,060,010002,350,,,2022-12-27 12:37,変更報告書,E05497,,,,,,0,0,0,1,1,0,0
139,S100PVYL,E04365,93760,1010001031554,株式会社ユーラシア旅行社,,010,053000,180,,,2022-12-27 12:42,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
140,S100PV23,E26361,,,堀川　一晃,,060,010002,350,,,2022-12-27 12:46,変更報告書,E04850,,,,,,0,0,0,1,1,1,0
141,S100PVV4,E22200,,,シティグループ・ファースト・インベストメント・マネジメント・リミテッド,G13628,030,07C000,120,2021-07-01,2022-06-30,2022-12-27 12:57,有価証券報告書（外国投資信託受益証券）－第3期(令和3年7月1日－令和4年6月30日),,,,,,,0,0,0,0,1,1,0
142,S100PVYY,E00254,17950,7010601006280,株式会社マサル,,010,053000,180,,,2022-12-27 13:10,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
143,S100PVYX,E02587,80720,6010001033273,日本出版貿易株式会社,,010,030001,130,,,2022-12-27 13:17,訂正有価証券報告書－第81期(令和3年4月1日－令和4年3月31日),,,,,S100OEL3,,0,0,0,1,1,0,0
144,S100PVZ5,E02587,80720,6010001033273,日本出版貿易株式会社,,010,042100,135,,,2022-12-27 13:19,確認書,,,,,S100PVYX,,0,0,0,0,1,0,0
145,S100PVXZ,E03500,30660,8180001047370,株式会社ＪＢイレブン,,060,090001,360,,,2022-12-27 13:31,訂正報告書（大量保有報告書・変更報告書）,E03500,,,,S100POT3,,0,0,0,1,1,0,0
146,S100PTT9,E00147,18600,6010001034874,戸田建設株式会社,,010,053000,180,,,2022-12-27 13:32,臨時報告書,,,,第19条第2項第6号の2,,,0,0,0,1,1,0,0
147,S100PRNG,E04190,,5080101013310,東海自動車株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-27 13:34,半期報告書－第159期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
148,S100PTSO,E00147,18600,6010001034874,戸田建設株式会社,,010,113001,090,,,2022-12-27 13:52,訂正発行登録書,,,,,S100NE53,,0,0,0,0,1,0,0
149,S100PVV5,E22200,,,シティグループ・ファースト・インベストメント・マネジメント・リミテッド,G13628,030,04C000,030,,,2022-12-27 13:56,有価証券届出書（外国投資信託受益証券）,,,,,,,0,0,0,0,1,1,0
150,S100PVYU,E32682,14380,4200001001361,株式会社岐阜造園,,010,030000,120,2021-10-01,2022-09-30,2022-12-27 14:00,有価証券報告書－第57期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
151,S100PULI,E36913,,9020001105597,アクアプレコン株式会社,,060,010002,350,,,2022-12-27 14:00,変更報告書,E36862,,,,,,0,0,0,1,1,0,0
152,S100PVYZ,E32682,14380,4200001001361,株式会社岐阜造園,,015,010000,235,,,2022-12-27 14:00,内部統制報告書－第57期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
153,S100PVYW,E32682,14380,4200001001361,株式会社岐阜造園,,010,042000,135,,,2022-12-27 14:00,確認書,,,,,,,0,0,0,0,1,0,0
154,S100PVZ1,E32682,14380,4200001001361,株式会社岐阜造園,,010,053000,180,,,2022-12-27 14:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
155,S100PW0A,E11422,,,新美　司,,060,010002,350,,,2022-12-27 14:09,変更報告書,E03500,,,,,,0,0,0,1,1,1,0
156,S100PS59,E22658,,8120001102627,グローバルリンクアドバイザーズ株式会社,G07461,030,12E000,160,2022-04-01,2023-03-31,2022-12-27 14:09,半期報告書（内国有価証券投資事業権利等）－第16期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,1,0
157,S100PW0H,E11422,,,新美　司,,060,010002,350,,,2022-12-27 14:14,変更報告書,E03500,,,,,,0,0,0,1,1,1,0
158,S100PVY5,E02835,74760,8120001060544,アズワン株式会社,,060,010000,350,,,2022-12-27 14:18,大量保有報告書,E38118,,,,,,0,0,0,1,1,0,0
159,S100PW0J,E38306,,,阿曽　敏正,,060,010000,350,,,2022-12-27 14:25,大量保有報告書,E38139,,,,,,0,0,0,1,1,1,0
160,S100PUBN,E00701,,9400001000207,株式会社岩手日報社,,010,050000,160,2022-04-01,2023-03-31,2022-12-27 14:27,半期報告書－第85期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
161,S100PVY6,E37624,,5010401110136,株式会社ＫＪＣインター,,060,010002,350,,,2022-12-27 14:27,変更報告書,E05543,,,,,,0,0,0,1,1,1,0
162,S100PW0D,E38207,,,平瀬　智樹,,060,010000,350,,,2022-12-27 14:28,大量保有報告書,E38215,,,,,,0,0,0,1,1,1,0
163,S100PUYN,E36911,,,松藤　展和,,060,010002,350,,,2022-12-27 14:33,変更報告書,E36862,,,,,,0,0,0,1,1,0,0
164,S100PTS9,E37416,,,金井　正義,,060,010002,350,,,2022-12-27 14:50,変更報告書,E37175,,,,S100N4XZ,,0,0,0,1,1,0,0
165,S100PVYS,E37710,,1010401158229,Ｂｅ　Ｂｒａｖｅ株式会社,,060,010002,350,,,2022-12-27 15:00,変更報告書,E01461,,,,,,0,0,0,1,1,0,0
166,S100PVZH,E37710,,1010401158229,Ｂｅ　Ｂｒａｖｅ株式会社,,060,010002,350,,,2022-12-27 15:00,変更報告書,E01886,,,,,,0,0,0,1,1,0,0
167,S100PVXG,E02497,80010,7120001077358,伊藤忠商事株式会社,,060,010002,350,,,2022-12-27 15:00,変更報告書,E05547,,,,,,0,0,0,1,1,0,0
168,S100PVVD,E34053,70300,7110001022686,株式会社スプリックス,,010,053000,180,,,2022-12-27 15:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
169,S100PVQP,E02528,80530,1010001008692,住友商事株式会社,,040,060007,270,,,2022-12-27 15:01,公開買付報告書,,E02255,,,S100PMO0,,0,0,0,1,1,0,0
170,S100PW0K,E04661,,6350001006212,美々津観光開発株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-27 15:02,半期報告書－第59期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
171,S100PVX4,E04129,,5080401000702,遠州鉄道株式会社,,010,050000,160,2022-04-01,2022-09-30,2022-12-27 15:04,半期報告書－第111期(令和4年4月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
172,S100PTPW,E01634,64090,1090001003075,株式会社キトー,,010,053000,180,,,2022-12-27 15:04,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
173,S100PUAE,E26656,,,ＮＬＨＤ株式会社,,060,010002,350,,,2022-12-27 15:05,変更報告書,E00568,,,,,,0,0,0,1,1,1,0
174,S100PU4M,E38345,,,ＧＭＣＭ　ＶＥＮＴＵＲＥＳ　ＰＴＥ．　ＬＴＤ．,,060,010000,350,,,2022-12-27 15:05,大量保有報告書,E38157,,,,,,0,0,0,1,1,0,0
175,S100PVY8,E33242,39890,2180001061708,シェアリングテクノロジー株式会社,,010,053000,180,,,2022-12-27 15:05,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
176,S100PVNW,E33601,65630,4011001072890,株式会社みらいワークス,,010,053000,180,,,2022-12-27 15:06,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
177,S100PV7P,E32379,,,ジーエムシーエム・ベンチャー・キャピタル・パートーズ・ワン・インク,,060,010000,350,,,2022-12-27 15:07,大量保有報告書,E38192,,,,,,0,0,0,1,1,0,0
178,S100PVPI,E03119,82170,2170001002092,株式会社オークワ,,010,043000,140,2022-08-21,2022-11-20,2022-12-27 15:09,四半期報告書－第54期第3四半期(令和4年8月21日－令和4年11月20日),,,,,,,0,0,0,1,1,0,0
179,S100PV9S,E33958,,2010001185795,ティー・ロウ・プライス・ジャパン株式会社,,060,010002,350,,,2022-12-27 15:10,変更報告書,E02214,,,,,,0,0,0,1,1,0,0
180,S100PVPJ,E03119,82170,2170001002092,株式会社オークワ,,010,042000,135,,,2022-12-27 15:10,確認書,,,,,,,0,0,0,0,1,0,0
181,S100PVY3,E05585,24850,6180001045104,株式会社ティア,,010,053000,180,,,2022-12-27 15:13,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
182,S100PW16,E02538,,3011101014587,株式会社トーハン,,010,030001,130,,,2022-12-27 15:13,訂正有価証券報告書－第73期(平成31年4月1日－令和2年3月31日),,,,,S100J4XT,,0,0,0,1,1,0,0
183,S100PW18,E02538,,3011101014587,株式会社トーハン,,010,030001,130,,,2022-12-27 15:14,訂正有価証券報告書－第74期(令和2年4月1日－令和3年3月31日),,,,,S100LW04,,0,0,0,1,1,0,0
184,S100PW19,E02538,,3011101014587,株式会社トーハン,,010,030001,130,,,2022-12-27 15:15,訂正有価証券報告書－第75期(令和3年4月1日－令和4年3月31日),,,,,S100OMPX,,0,0,0,1,1,0,0
185,S100PW0I,E36486,,4010001216152,株式会社イグニス,,060,010000,350,,,2022-12-27 15:16,大量保有報告書,E38157,,,,,,0,0,0,1,1,0,0
186,S100PVGC,E04111,90860,1010601022399,株式会社日立物流,,010,053000,180,,,2022-12-27 15:17,臨時報告書,,,,第19条第2項第4号の4,,,0,0,0,1,1,0,0
187,S100PW14,E37262,,,伊藤　豊,,060,010002,350,,,2022-12-27 15:17,変更報告書,E37006,,,,S100MZDH,,0,0,0,1,1,1,0
188,S100PW15,E00967,45440,1011101039628,Ｈ．Ｕ．グループホールディングス株式会社,,010,053001,190,,,2022-12-27 15:18,訂正臨時報告書,,,,第19条第2項第2号の2,S100PP5B,,0,0,0,1,1,0,0
189,S100PVZK,E30831,,,銭　コン,,060,010000,350,,,2022-12-27 15:18,大量保有報告書,E38157,,,,,,0,0,0,1,1,0,0
190,S100PUTG,E35239,,2010001143423,光通信株式会社,,060,010002,350,,,2022-12-27 15:19,変更報告書,E03746,,,,S100LG1U,,0,0,0,1,1,1,0
191,S100PVGI,E04111,90860,1010601022399,株式会社日立物流,,010,113001,090,,,2022-12-27 15:20,訂正発行登録書,,,,,S100NN6D,,0,0,0,0,1,0,0
192,S100PW1B,E02538,,3011101014587,株式会社トーハン,,010,050000,160,2022-04-01,2023-03-31,2022-12-27 15:21,半期報告書－第76期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
193,S100PUTH,E35239,,2010001143423,光通信株式会社,,060,010000,350,,,2022-12-27 15:24,大量保有報告書,E22042,,,,,,0,0,0,1,1,0,0
194,S100PVPT,E38007,95640,5011101080339,株式会社ＦＣＥ　Ｈｏｌｄｉｎｇｓ,,010,030000,120,2021-10-01,2022-09-30,2022-12-27 15:25,有価証券報告書－第6期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
195,S100PVVK,E24347,,7010005014863,アドバンス・レジデンス投資法人,G07884,030,07B001,130,,,2022-12-27 15:29,訂正有価証券報告書（内国投資証券）－第20期(令和2年2月1日－令和2年7月31日),,,,,S100JZVM,,0,0,0,1,1,0,0
196,S100PUJX,E33367,39920,3011101025642,株式会社ニーズウェル,,010,053000,180,,,2022-12-27 15:30,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
197,S100PVQ9,E38007,95640,5011101080339,株式会社ＦＣＥ　Ｈｏｌｄｉｎｇｓ,,010,042000,135,,,2022-12-27 15:30,確認書,,,,,,,0,0,0,0,1,0,0
198,S100PVVL,E24347,,7010005014863,アドバンス・レジデンス投資法人,G07884,030,07B001,130,,,2022-12-27 15:30,訂正有価証券報告書（内国投資証券）－第21期(令和2年8月1日－令和3年1月31日),,,,,S100L8WY,,0,0,0,1,1,0,0
199,S100PW1A,E34168,,,宮下　幸治,,060,010002,350,,,2022-12-27 15:30,変更報告書,E33623,,,,,,0,0,0,1,1,0,0
200,S100PTLU,E38341,,,久世　良太,,060,010000,350,,,2022-12-27 15:30,大量保有報告書,E38168,,,,,,0,0,0,1,1,1,0
201,S100PVVM,E24347,,7010005014863,アドバンス・レジデンス投資法人,G07884,030,07B001,130,,,2022-12-27 15:31,訂正有価証券報告書（内国投資証券）－第22期(令和3年2月1日－令和3年7月31日),,,,,S100MNM4,,0,0,0,1,1,0,0
202,S100PVVN,E24347,,7010005014863,アドバンス・レジデンス投資法人,G07884,030,07B001,130,,,2022-12-27 15:31,訂正有価証券報告書（内国投資証券）－第23期(令和3年8月1日－令和4年1月31日),,,,,S100NYV7,,0,0,0,1,1,0,0
203,S100PVVO,E24347,,7010005014863,アドバンス・レジデンス投資法人,G07884,030,07B001,130,,,2022-12-27 15:32,訂正有価証券報告書（内国投資証券）－第24期(令和4年2月1日－令和4年7月31日),,,,,S100PE49,,0,0,0,1,1,0,0
204,S100PVSA,E33384,44470,2290001015909,株式会社ピー・ビーシステムズ,,010,053000,180,,,2022-12-27 15:32,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
205,S100PVYC,E02255,63550,4140001049416,住友精密工業株式会社,,010,053000,180,,,2022-12-27 15:33,臨時報告書,,,,"第19条第2項第3号,第19条第2項第4号",,,0,0,0,1,1,0,0
206,S100PVVB,E37197,92590,3040001004316,株式会社タカヨシ,,010,053000,180,,,2022-12-27 15:33,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
207,S100PW0R,E24347,,7010005014863,アドバンス・レジデンス投資法人,G07884,030,170001,090,,,2022-12-27 15:33,訂正発行登録書（内国投資証券）,,,,,S100MCQO,,0,0,0,0,1,0,0
208,S100PVW1,E02214,72870,3110001023135,日本精機株式会社,,010,053000,180,,,2022-12-27 15:34,臨時報告書,,,,第19条第2項第12号,,,0,0,0,1,1,0,0
209,S100PW1K,E04272,92010,7010701007666,日本航空株式会社,,060,010002,350,,,2022-12-27 15:36,変更報告書,E04366,,,,,,0,0,0,1,1,0,0
210,S100PVX1,E32619,39650,3120001077956,株式会社キャピタル・アセット・プランニング,,010,053000,180,,,2022-12-27 15:37,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
211,S100PVWW,E01297,99640,9080001007508,株式会社アイ・テック,,010,053000,180,,,2022-12-27 15:39,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
212,S100PV6Q,E32227,,3080401001355,株式会社川嶋,,060,010002,350,,,2022-12-27 15:40,変更報告書,E00032,,,,,,0,0,0,1,1,1,0
213,S100PVW3,E36173,73590,6011001105525,株式会社東京通信,,010,053000,180,,,2022-12-27 15:40,臨時報告書,,,,"第19条第2項第12号,第19条第2項第19号",,,0,0,0,1,1,0,0
214,S100PVUA,E38169,52460,4011001098069,株式会社ＥＬＥＭＥＮＴＳ,,010,053000,180,,,2022-12-27 15:40,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0
215,S100PV9A,E23594,,,マッコーリー　バンク　リミテッド,,060,010002,350,,,2022-12-27 15:42,変更報告書,E32855,,,,S100PO0A,,0,0,0,1,1,1,0
216,S100PVS0,E32446,,9010401098475,Ｂ　Ｄａｓｈ　Ｖｅｎｔｕｒｅｓ株式会社,,060,010000,350,,,2022-12-27 15:42,大量保有報告書,E38201,,,,,,0,0,0,1,1,0,0
217,S100PW1Q,E04272,92010,7010701007666,日本航空株式会社,,060,010002,350,,,2022-12-27 15:44,変更報告書,E04366,,,,S100PW1K,,0,0,0,1,1,0,0
218,S100PW1T,E10227,,9010401045023,ＳＢＩインベストメント株式会社,,060,010002,350,,,2022-12-27 15:47,変更報告書,E38156,,,,S100PRUN,,0,0,0,1,1,1,0
219,S100PUO0,E03816,,3010401049814,株式会社ＳＢＩ証券,,060,010002,350,,,2022-12-27 15:50,変更報告書,E03108,,,,,,0,0,0,1,1,0,0
220,S100PVX0,E01715,63380,2150001010683,株式会社タカトリ,,010,053000,180,,,2022-12-27 15:53,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
221,S100PU8P,E03363,26780,5010601030357,アスクル株式会社,,060,010000,350,,,2022-12-27 16:00,大量保有報告書,E38118,,,,,,0,0,0,1,1,0,0
222,S100PVZG,E03623,84100,5010001073618,株式会社セブン銀行,,010,030001,130,,,2022-12-27 16:00,訂正有価証券報告書－第21期(令和3年4月1日－令和4年3月31日),,,,,S100O9ZI,,0,0,0,1,1,0,0
223,S100PVNR,E01225,54010,3010001008848,日本製鉄株式会社,,060,010002,350,,,2022-12-27 16:01,変更報告書,E02640,,,,,,0,0,0,1,1,1,0
224,S100PVQ3,E02513,80310,1010001008767,三井物産株式会社,,060,010002,350,,,2022-12-27 16:02,変更報告書,E02640,,,,,,0,0,0,1,1,0,0
225,S100PVYO,E38255,,,岸　周平,,060,090001,360,,,2022-12-27 16:02,訂正報告書（大量保有報告書・変更報告書）,E38201,,,,S100PVRT,,0,0,0,1,1,0,0
226,S100PUOJ,E34759,,2120001023845,伸和工業株式会社,,060,010002,350,,,2022-12-27 16:03,変更報告書,E00568,,,,S100JIBV,,0,0,0,1,1,1,0
227,S100PW2C,E23973,,6010001090224,リーディング証券株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-27 16:04,半期報告書－第75期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
228,S100PW2G,E05181,94460,4180001034595,株式会社サカイホールディングス,,010,053000,180,,,2022-12-27 16:06,臨時報告書,,,,第19条第2項第9号の4,,,0,0,0,1,1,0,0
229,S100PVZP,E05312,23350,4010701002678,株式会社キューブシステム,,010,053000,180,,,2022-12-27 16:07,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0
230,S100PNYZ,E09601,,3120001049641,株式会社笹興,,040,060007,270,,,2022-12-27 16:09,公開買付報告書,,E01703,,,S100PLMN,,0,0,0,1,1,0,0
231,S100PPA2,E09601,,3120001049641,株式会社笹興,,060,010002,350,,,2022-12-27 16:10,変更報告書,E01703,,,,,,0,0,0,1,1,1,0
232,S100PW2J,E05181,94460,4180001034595,株式会社サカイホールディングス,,010,053000,180,,,2022-12-27 16:11,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
233,S100PW2F,E35015,,,佐藤　厚,,060,010002,350,,,2022-12-27 16:11,変更報告書,E34499,,,,S100H37K,,0,0,0,1,1,1,0
234,S100PW2L,E03623,84100,5010001073618,株式会社セブン銀行,,010,042100,135,,,2022-12-27 16:11,確認書,,,,,S100PVZG,,0,0,0,0,1,0,0
235,S100PU34,E01225,54010,3010001008848,日本製鉄株式会社,,060,020002,350,,,2022-12-27 16:11,変更報告書（短期大量譲渡）,E02255,,,,,,0,0,0,1,1,1,0
236,S100PVZL,E03623,84100,5010001073618,株式会社セブン銀行,,010,113001,090,,,2022-12-27 16:12,訂正発行登録書,,,,,S100MH2L,,0,0,0,0,1,0,0
237,S100PW17,E08246,,,大村浩次,,060,090001,360,,,2022-12-27 16:14,訂正報告書（大量保有報告書・変更報告書）,E05174,,,,S100PSEQ,,0,0,0,1,1,1,0
238,S100PVYM,E38266,,,福野　泰介,,060,090001,360,,,2022-12-27 16:14,訂正報告書（大量保有報告書・変更報告書）,E38201,,,,S100PVMY,,0,0,0,1,1,0,0
239,S100PVN4,E38370,,,ＷＩＳＥＬＹ　ＨＡＲＶＥＳＴ　ＬＩＭＩＴＥＤ,,060,010000,350,,,2022-12-27 16:15,大量保有報告書,E38192,,,,,,0,0,0,1,1,1,0
240,S100PVY9,E08246,,,大村浩次,,060,010002,350,,,2022-12-27 16:15,変更報告書,E05174,,,,,,0,0,0,1,1,1,0
241,S100PVRO,E34106,,6120001051124,株式会社ジェンス,,060,010002,350,,,2022-12-27 16:16,変更報告書,E02922,,,,,,0,0,0,1,1,1,0
242,S100PVYN,E04691,96790,9010001108279,ホウライ株式会社,,010,053000,180,,,2022-12-27 16:19,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
243,S100PW2O,E34116,43930,1011101050080,株式会社バンク・オブ・イノベーション,,010,053000,180,,,2022-12-27 16:22,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
244,S100PVZR,E04948,94350,9013301019047,株式会社光通信,,050,020000,240,,,2022-12-27 16:28,公開買付届出書,,E04948,,,,,0,0,0,1,1,1,0
245,S100PW2Y,E04273,92020,6010401050876,ＡＮＡホールディングス株式会社,,060,010002,350,,,2022-12-27 16:30,変更報告書,E04366,,,,,,0,0,0,1,1,0,0
246,S100PW2V,E01569,63660,3020001018029,千代田化工建設株式会社,,010,053000,180,,,2022-12-27 16:30,臨時報告書,,,,第19条第2項第9号,,,0,0,0,1,1,0,0
247,S100PW31,E02923,26680,8120001020754,タビオ株式会社,,010,170001,230,,,2022-12-27 16:36,訂正自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,S100PB8H,,0,0,0,1,1,0,0
248,S100PW33,E02923,26680,8120001020754,タビオ株式会社,,010,170001,230,,,2022-12-27 16:38,訂正自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,S100PHXE,,0,0,0,1,1,0,0
249,S100PW34,E02923,26680,8120001020754,タビオ株式会社,,010,170001,230,,,2022-12-27 16:40,訂正自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,S100PR9X,,0,0,0,1,1,0,0
250,S100PVIL,E26035,,,古川　美智子,,060,010002,350,,,2022-12-27 16:49,変更報告書,E02011,,,,,,0,0,0,1,1,0,0
251,S100PW39,E37192,42600,4012401031387,株式会社ハイブリッドテクノロジーズ,,010,030000,120,2021-10-01,2022-09-30,2022-12-27 16:51,有価証券報告書－第7期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
252,S100PW3D,E37192,42600,4012401031387,株式会社ハイブリッドテクノロジーズ,,015,010000,235,,,2022-12-27 16:51,内部統制報告書－第7期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
253,S100PW3E,E37192,42600,4012401031387,株式会社ハイブリッドテクノロジーズ,,010,042000,135,,,2022-12-27 16:52,確認書,,,,,,,0,0,0,0,1,0,0
254,S100PW37,E00738,,3010001033086,株式会社日本経済新聞社,,060,010000,350,,,2022-12-27 16:53,大量保有報告書,E38043,,,,,,0,0,0,1,1,0,0
255,S100PW30,E00458,22880,3120901012046,丸大食品株式会社,,010,030001,130,,,2022-12-27 16:54,訂正有価証券報告書－第74期(令和3年4月1日－令和4年3月31日),,,,,S100OE4Y,,0,0,0,1,1,0,0
256,S100PW3G,E00458,22880,3120901012046,丸大食品株式会社,,010,042100,135,,,2022-12-27 16:58,確認書,,,,,S100PW30,,0,0,0,0,1,0,0
257,S100PVQA,E00540,31160,2180301014324,トヨタ紡織株式会社,,010,053000,180,,,2022-12-27 17:02,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0
258,S100PW1X,E30648,60940,2010401092006,株式会社フリークアウト・ホールディングス,,010,053000,180,,,2022-12-27 17:03,臨時報告書,,,,"第19条第2項第12号,第19条第2項第19号",,,0,0,0,1,1,0,0
259,S100PVQN,E00540,31160,2180301014324,トヨタ紡織株式会社,,010,113001,090,,,2022-12-27 17:03,訂正発行登録書,,,,,S100MII2,,0,0,0,0,1,0,0
260,S100PW2N,E32194,61910,6010401072978,株式会社エアトリ,,010,030000,120,2021-10-01,2022-09-30,2022-12-27 17:04,有価証券報告書－第16期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
261,S100PW3I,E34944,29740,4290801010181,大英産業株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-27 17:04,有価証券報告書－第54期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
262,S100PW38,E32194,61910,6010401072978,株式会社エアトリ,,010,042000,135,,,2022-12-27 17:05,確認書,,,,,,,0,0,0,0,1,0,0
263,S100PW3A,E32194,61910,6010401072978,株式会社エアトリ,,015,010000,235,,,2022-12-27 17:06,内部統制報告書－第16期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
264,S100PW3L,E34944,29740,4290801010181,大英産業株式会社,,015,010000,235,,,2022-12-27 17:08,内部統制報告書－第54期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
265,S100PVGL,E33597,,,宮地　正剛,,060,010002,350,,,2022-12-27 11:58,変更報告書,E33485,,,,,2022-12-27 17:10,0,1,0,1,1,0,0
266,S100PW3O,E34944,29740,4290801010181,大英産業株式会社,,010,042000,135,,,2022-12-27 17:11,確認書,,,,,,,0,0,0,0,1,0,0
267,S100PW1H,E38116,,,夏原　美智子,,060,090001,360,,,2022-12-27 17:12,訂正報告書（大量保有報告書・変更報告書）,E20890,,,,S100PB92,,0,0,0,1,1,0,0
268,S100PW3P,E34944,29740,4290801010181,大英産業株式会社,,010,053000,180,,,2022-12-27 17:14,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
