seccode,market,jcn,name,pref,city,type,marketcap_m
3238,S,7010001021079,セントラル総合開発株式会社,東京都,千代田区,17,4889
3241,S,2140001081230,株式会社ウィル,兵庫県,宝塚市,17,5512
3242,S,2010001092018,株式会社アーバネットコーポレーション,東京都,千代田区,17,12432
3245,P,2010001090418,株式会社ディア・ライフ,東京都,千代田区,17,34077
3244,P,3120001051770,サムティ株式会社,大阪府,大阪市,17,114084
3246,S,9290001007429,株式会社コーセーアールイー,福岡県,福岡市,17,10430
3248,S,6010401059587,株式会社アールエイジ,東京都,港区,17,2357
9007,P,1011001005060,小田急電鉄株式会社,東京都,渋谷区,12,825803
9006,P,7010401009277,京浜急行電鉄株式会社,神奈川県,横浜市,12,352974
9005,P,7011001016291,東急株式会社,東京都,渋谷区,12,1112893
9009,P,7010601012155,京成電鉄株式会社,千葉県,市川市,12,1057225
9008,P,3011101005999,京王電鉄株式会社,東京都,新宿区,12,560096
9010,P,4090001009986,富士急行株式会社,山梨県,富士吉田市,12,236279
9001,P,6010601014508,東武鉄道株式会社,東京都,墨田区,12,799187
9003,P,7020001014874,相鉄ホールディングス株式会社,神奈川県,横浜市,12,262539
9048,P,8180001031837,名古屋鉄道株式会社,愛知県,名古屋市,12,403433
9041,P,6120001023131,近鉄グループホールディングス株式会社,大阪府,大阪市,12,787816
9042,P,2120901019851,阪急阪神ホールディングス株式会社,大阪府,池田市,12,1188511
9045,P,8120001149503,京阪ホールディングス株式会社,大阪府,枚方市,12,432132
9044,P,6120001077499,南海電気鉄道株式会社,大阪府,大阪市,12,328357
9049,S,6130001020672,京福電気鉄道株式会社,京都府,京都市,12,9540
9046,P,8140001015612,神戸電鉄株式会社,兵庫県,神戸市,12,22822
9031,P,4290001009413,西日本鉄道株式会社,福岡県,福岡市,12,189115
9033,S,9240001009470,広島電鉄株式会社,広島県,広島市,12,23808
9052,P,8140001016148,山陽電気鉄道株式会社,兵庫県,神戸市,12,47162
9012,S,6030001085016,秩父鉄道株式会社,埼玉県,熊谷市,12,3087
9020,P,9011001029597,東日本旅客鉄道株式会社,東京都,渋谷区,12,2962990
9021,P,1120001059675,西日本旅客鉄道株式会社,大阪府,大阪市,12,1437657
9022,P,3180001031569,東海旅客鉄道株式会社,愛知県,名古屋市,12,3546290
9024,P,5013301022087,株式会社西武ホールディングス,東京都,豊島区,12,489399
9017,S,7110001003728,新潟交通株式会社,新潟県,新潟市,12,7863
9081,P,6021001036307,神奈川中央交通株式会社,神奈川県,平塚市,12,38871
9082,S,4010601039713,大和自動車交通株式会社,東京都,江東区,12,5334
9083,S,6140001059289,神姫バス株式会社,兵庫県,姫路市,12,20614
9068,P,8020001028881,丸全昭和運輸株式会社,神奈川県,横浜市,12,79999
9069,P,7120001059653,センコーグループホールディングス株式会社,東京都,江東区,12,162411
9067,S,5010001141787,株式会社丸運,東京都,中央区,12,7097
9070,P,4230001010541,トナミホールディングス株式会社,富山県,高岡市,12,43827
9064,P,7010001034964,ヤマトホールディングス株式会社,東京都,中央区,12,977859
9072,P,7010001035005,ニッコンホールディングス株式会社,東京都,中央区,12,206949
9059,S,9010001014238,カンダホールディングス株式会社,東京都,千代田区,12,16619
9063,S,4260001001001,岡山県貨物運送株式会社,岡山県,岡山市,12,6483
9073,S,6010001040914,京極運輸商事株式会社,東京都,中央区,12,1818
9076,P,3200001013795,セイノーホールディングス株式会社,岐阜県,大垣市,12,386151
9078,S,2200001010785,株式会社エスライングループ本社,岐阜県,岐南町,12,9442
9060,S,3010701007868,日本ロジテム株式会社,東京都,品川区,12,4849
9058,P,5180001038918,トランコム株式会社,愛知県,名古屋市,12,77638
9057,S,8080401017124,遠州トラック株式会社,静岡県,袋井市,12,17892
9055,P,9020001019401,株式会社アルプス物流,神奈川県,横浜市,12,55966
9369,S,7012401007541,株式会社キユーソー流通システム,東京都,調布市,12,23632
9051,S,3370801000134,センコン物流株式会社,宮城県,名取市,12,4555
9039,P,6120101002720,株式会社サカイ引越センター,大阪府,堺市,12,106783
9037,P,1080401004368,株式会社ハマキョウレックス,静岡県,浜松市,12,73672
9036,S,9020001023915,東部ネットワーク株式会社,神奈川県,横浜市,12,5341
9034,S,6040001057294,南総通運株式会社,千葉県,東金市,12,9250
2384,P,4010601013288,ＳＢＳホールディングス株式会社,東京都,新宿区,12,104260
9029,S,3120001077535,株式会社ヒガシトゥエンティワン,大阪府,大阪市,12,14378
9028,S,4020001079978,株式会社ゼロ,神奈川県,川崎市,12,22986
3232,P,3190001003559,三重交通グループホールディングス株式会社,三重県,津市,17,60840
9101,P,7010001023785,日本郵船株式会社,東京都,千代田区,12,1884040
9104,P,4010401082896,株式会社商船三井,東京都,港区,12,1399209
9107,P,8140001005720,川崎汽船株式会社,兵庫県,神戸市,12,1190633
9110,P,3010001095003,ＮＳユナイテッド海運株式会社,東京都,千代田区,12,107149
9115,S,6140001011266,明海グループ株式会社,兵庫県,神戸市,12,23328
9119,P,6010001008655,飯野海運株式会社,東京都,千代田区,12,125671
9127,S,1010401051169,玉井商船株式会社,東京都,港区,12,3267
9363,S,4120001044831,株式会社大運,大阪府,大阪市,12,2329
9130,S,2010001008667,共栄タンカー株式会社,東京都,港区,12,6273
9171,S,8010001008678,栗林商船株式会社,東京都,千代田区,12,9517
9173,S,3010401020097,東海汽船株式会社,東京都,港区,12,5456
9201,P,7010701007666,日本航空株式会社,東京都,品川区,12,1245422
9202,P,6010401050876,ＡＮＡホールディングス株式会社,東京都,港区,12,1485813
9233,S,6011101000700,アジア航測株式会社,東京都,新宿区,12,16790
9301,P,8010001034947,三菱倉庫株式会社,東京都,中央区,12,352595
9302,P,2010401046416,三井倉庫ホールディングス株式会社,東京都,港区,12,114431
9303,P,7120001049002,株式会社住友倉庫,大阪府,大阪市,12,188074
9304,P,6010601038102,澁澤倉庫株式会社,東京都,江東区,12,42427
9306,S,5180001031666,東陽倉庫株式会社,愛知県,名古屋市,12,11742
9308,S,7010001086980,乾汽船株式会社,東京都,中央区,12,29697
9310,P,9190001015895,日本トランスシティ株式会社,三重県,四日市市,12,43575
9324,P,6010401029771,安田倉庫株式会社,東京都,港区,12,32819
9305,P,2010601007242,株式会社ヤマタネ,東京都,江東区,13,25298
9312,S,4010401009239,ケイヒン株式会社,東京都,港区,12,11707
9307,S,4120001029155,株式会社杉村倉庫,大阪府,大阪市,12,9096
9313,S,2010601006194,丸八倉庫株式会社,東京都,江東区,12,5110
9319,P,4130001018066,株式会社中央倉庫,京都府,京都市,12,20323
9322,S,9140001012831,川西倉庫株式会社,兵庫県,神戸市,12,8754
9066,P,2020001028235,株式会社日新,神奈川県,横浜市,12,51229
9351,P,7010001034865,東洋埠頭株式会社,東京都,中央区,12,10673
9353,S,8120001026363,櫻島埠頭株式会社,大阪府,大阪市,12,2786
9311,S,2010001035562,アサガミ株式会社,東京都,千代田区,12,6516
9065,P,7290801005328,山九株式会社,福岡県,北九州市,12,298600
9355,S,3110001005876,株式会社リンコーコーポレーション,新潟県,新潟市,12,4406
9074,S,3010701012439,日本石油輸送株式会社,東京都,品川区,12,9573
9380,S,4010001035123,東海運株式会社,東京都,中央区,12,8127
8097,P,2010701003604,三愛オブリ株式会社,東京都,品川区,13,105672
9075,P,1240001032736,福山通運株式会社,広島県,福山市,12,178458
9193,S,7020001027926,東京汽船株式会社,神奈川県,横浜市,12,5986
9360,S,3010401014925,鈴与シンワート株式会社,東京都,港区,10,5391
9361,S,4230001010772,伏木海陸運送株式会社,富山県,高岡市,12,3696
9232,S,5013201004656,株式会社パスコ,東京都,目黒区,12,22622
9025,P,5120001079182,鴻池運輸株式会社,大阪府,大阪市,12,108380
9362,S,6140001010417,兵機海運株式会社,兵庫県,神戸市,12,2523
9364,P,6140001006951,株式会社上組,兵庫県,神戸市,12,352156
9365,S,3140001009726,トレーディア株式会社,兵庫県,神戸市,12,1896
9726,S,6010001008671,ＫＮＴ－ＣＴホールディングス株式会社,東京都,新宿区,10,34874
9366,S,5010401011846,株式会社サンリツ,東京都,港区,12,4367
9087,S,3010401058435,タカセ株式会社,東京都,港区,12,2773
9367,S,8010401016578,大東港運株式会社,東京都,港区,12,6732
9368,S,3180001035446,キムラユニティー株式会社,愛知県,名古屋市,12,30984
9603,P,6011101002696,株式会社エイチ・アイ・エス,東京都,港区,10,140156
9376,S,1010001031554,株式会社ユーラシア旅行社,東京都,千代田区,10,1716
9377,S,2010801001391,株式会社エージーピー,東京都,大田区,12,10322
9381,P,3120001075217,株式会社エーアイテイー,大阪府,大阪市,12,39242
9401,P,5010401020855,株式会社ＴＢＳホールディングス,東京都,港区,10,452228
9405,P,7120001060033,朝日放送グループホールディングス株式会社,大阪府,大阪市,10,26689
9408,S,5110001004521,株式会社ＢＳＮメディアホールディングス,新潟県,新潟市,10,9282
9404,P,1010401051458,日本テレビホールディングス株式会社,東京都,港区,10,392435
9409,P,1010401015636,株式会社テレビ朝日ホールディングス,東京都,港区,10,183523
9433,P,9011101031552,ＫＤＤＩ株式会社,東京都,新宿区,10,10640834
9434,P,9010401052465,ソフトバンク株式会社,東京都,港区,10,8461714
4839,P,7010401022214,株式会社ＷＯＷＯＷ,東京都,港区,10,30662
9432,P,7010001065142,日本電信電話株式会社,東京都,千代田区,10,15647095
9436,S,5360001000413,沖縄セルラー電話株式会社,沖縄県,那覇市,10,156527
4676,P,1010401032433,株式会社フジ・メディア・ホールディングス,東京都,港区,10,363119
9424,P,4010701007776,日本通信株式会社,東京都,港区,10,36467
9445,S,8010001077624,株式会社フォーバルテレコム,東京都,港区,10,6100
4838,S,1010401015149,株式会社スペースシャワーネットワーク,東京都,港区,10,5005
3834,P,9010001035779,株式会社朝日ネット,東京都,中央区,10,19904
9412,P,5010401077210,株式会社スカパーＪＳＡＴホールディングス,東京都,港区,10,204436
9501,P,1010001008825,東京電力ホールディングス株式会社,東京都,千代田区,11,1054686
9503,P,3120001059632,関西電力株式会社,大阪府,大阪市,11,1799551
9509,P,4430001022351,北海道電力株式会社,北海道,札幌市,11,136495
9506,P,4370001011311,東北電力株式会社,宮城県,仙台市,11,472810
9502,P,3180001017428,中部電力株式会社,愛知県,名古屋市,11,1379181
9505,P,7230001003022,北陸電力株式会社,富山県,富山市,11,160085
9504,P,4240001006753,中国電力株式会社,広島県,広島市,11,389865
9507,P,9470001001933,四国電力株式会社,香川県,高松市,11,215829
9508,P,4290001007004,九州電力株式会社,福岡県,福岡市,11,471813
9511,P,3360001008565,沖縄電力株式会社,沖縄県,浦添市,11,60628
9513,P,6010001050764,電源開発株式会社,東京都,中央区,11,417357
9534,P,5430001021815,北海道瓦斯株式会社,北海道,札幌市,11,41365
9531,P,6010401020516,東京瓦斯株式会社,東京都,港区,11,1411604
9539,S,8040001026108,京葉瓦斯株式会社,千葉県,市川市,11,26572
9543,P,4080001002686,静岡ガス株式会社,静岡県,静岡市,11,74974
9533,P,2180001022387,東邦瓦斯株式会社,愛知県,名古屋市,11,286718
9537,S,5110001004983,北陸瓦斯株式会社,新潟県,新潟市,11,16680
9532,P,3120001077601,大阪瓦斯株式会社,大阪府,大阪市,11,1164621
9535,P,2240001009205,広島ガス株式会社,広島県,広島市,11,25958
9536,P,6290001014048,西部ガスホールディングス株式会社,福岡県,福岡市,11,70508
9701,S,5010001008821,株式会社東京會舘,東京都,千代田区,10,12228
9704,S,5010401020095,株式会社アゴーラホスピタリティーグループ,東京都,港区,10,6479
9708,S,8010001008711,株式会社帝国ホテル,東京都,千代田区,10,109177
9713,S,2120001072198,株式会社ロイヤルホテル,大阪府,大阪市,10,16375
9723,S,6130001023386,株式会社京都ホテル,京都府,京都市,10,8904
9722,P,6010001100247,藤田観光株式会社,東京都,文京区,10,47670
9720,S,7020001028858,株式会社ホテル、ニューグランド,神奈川県,横浜市,10,5494
9601,P,6010001034809,松竹株式会社,東京都,中央区,10,135671
9602,P,3010001008708,東宝株式会社,東京都,千代田区,10,952035
9605,P,6010001034866,東映株式会社,東京都,中央区,10,269680
9633,S,3010001035000,東京テアトル株式会社,東京都,新宿区,10,8566
8842,P,6010601012585,株式会社東京楽天地,東京都,墨田区,17,26065
9635,S,8011101042749,武蔵野興業株式会社,東京都,新宿区,10,2158
9636,S,1120001005118,株式会社きんえい,大阪府,大阪市,10,9831
9637,S,2120001059617,オーエス株式会社,大阪府,大阪市,10,10848
9632,S,3010001008699,スバル興業株式会社,東京都,千代田区,10,35325
9672,P,9010001034995,東京都競馬株式会社,東京都,大田区,10,119806
9661,S,1010001034763,株式会社歌舞伎座,東京都,中央区,10,57442
9679,S,9010001108279,ホウライ株式会社,東京都,中央区,10,4598
9656,S,3330001011679,グリーンランドリゾート株式会社,熊本県,荒尾市,10,7367
4650,S,6430001008290,ＳＤエンターテイメント株式会社,北海道,札幌市,10,2519
4661,P,3040001029379,株式会社オリエンタルランド,千葉県,浦安市,10,9252278
4680,P,7120101008007,株式会社ラウンドワン,大阪府,大阪市,10,159771
2340,S,5010001063544,株式会社極楽湯ホールディングス,東京都,千代田区,10,12316
2157,P,7070001003674,株式会社コシダカホールディングス,群馬県,前橋市,10,86415
9731,S,4011001018621,株式会社白洋舎,東京都,大田区,10,9680
4324,P,4010401048922,株式会社電通グループ,東京都,港区,10,1215744
8591,P,8010401006942,オリックス株式会社,東京都,港区,16,3300135
9765,P,9013201001170,株式会社オオバ,東京都,千代田区,10,15991
8584,P,2440001001001,株式会社ジャックス,北海道,函館市,16,182762
9735,P,6011001035920,セコム株式会社,東京都,渋谷区,10,2469479
8585,P,9010001070784,株式会社オリエントコーポレーション,東京都,千代田区,16,182195
9763,S,1010401028415,丸紅建材リース株式会社,東京都,港区,13,8635
8179,P,2290001017525,ロイヤルホールディングス株式会社,福岡県,福岡市,14,127946
8181,S,5010501016225,株式会社東天紅,東京都,台東区,14,2048
8593,P,4010001049866,三菱ＨＣキャピタル株式会社,東京都,千代田区,16,1455030
9768,S,7010901005494,いであ株式会社,東京都,世田谷区,10,12246
9769,P,6012401003599,株式会社学究社,東京都,渋谷区,10,21641
9740,P,9011101011216,セントラル警備保障株式会社,東京都,新宿区,10,38109
9761,S,7120001067607,東海リース株式会社,大阪府,大阪市,10,4560
9742,P,2020001030067,株式会社アイネス,神奈川県,横浜市,10,33043
9744,P,1180001027412,株式会社メイテックグループホールディングス,神奈川県,厚木市,10,236280
8595,P,9010001019930,ジャフコグループ株式会社,東京都,港区,16,91994
9746,P,5060001002844,株式会社ＴＫＣ,栃木県,宇都宮市,10,189007
9749,P,2020001043507,富士ソフト株式会社,神奈川県,横浜市,10,359916
9753,S,5010401047403,アイエックス・ナレッジ株式会社,東京都,港区,10,10638
9755,P,2010001034531,応用地質株式会社,東京都,千代田区,10,59439
9757,P,1120001069955,株式会社船井総研ホールディングス,大阪府,大阪市,10,130208
8596,S,2290001012609,株式会社九州リースサービス,福岡県,福岡市,16,24421
9759,P,1011101046616,株式会社ＮＳＤ,東京都,千代田区,10,226809
9760,S,5430001007277,株式会社進学会ホールディングス,北海道,札幌市,10,5569
9733,S,9012401011590,株式会社ナガセ,東京都,武蔵野市,10,56476
9729,P,8200001003544,株式会社トーカイ,岐阜県,岐阜市,10,68551
9719,P,8010001074167,ＳＣＳＫ株式会社,東京都,江東区,10,848893
9717,P,4010401014057,株式会社ジャステック,東京都,港区,10,27815
9716,P,4010401023652,株式会社乃村工藝社,東京都,港区,10,102751
9715,P,3011001041302,トランス・コスモス株式会社,東京都,渋谷区,10,151262
9709,S,8120001072787,ＮＣＳ＆Ａ株式会社,大阪府,大阪市,10,14292
9702,P,4010701000269,株式会社アイ・エス・ビー,東京都,品川区,10,16522
9699,P,8120001086432,ニシオホールディングス株式会社,大阪府,大阪市,10,101358
9698,S,7010401008436,株式会社クレオ,東京都,品川区,10,7719
9696,S,9120001076820,株式会社ウィザス,大阪府,大阪市,10,15139
9692,P,9021001026338,株式会社シーイーシー,神奈川県,座間市,10,62040
9691,S,2070001016771,株式会社両毛システムズ,群馬県,桐生市,10,7726
9687,S,1013401001845,株式会社ＫＳＫ,東京都,稲城市,10,20160
9686,S,8120001039200,東洋テック株式会社,大阪府,大阪市,10,14083
9685,S,8210001001027,ＫＹＣＯＭホールディングス株式会社,福井県,福井市,10,2752
9684,P,5011001027704,株式会社スクウェア・エニックス・ホールディングス,東京都,新宿区,10,657137
9682,P,9010401018458,株式会社ＤＴＳ,東京都,中央区,10,156098
9678,P,8430001003991,株式会社カナモト,北海道,札幌市,10,96972
9663,P,7430001056297,株式会社ナガワ,東京都,千代田区,10,107794
9658,P,3010401088688,株式会社ビジネスブレイン太田昭和,東京都,港区,10,26455
9651,S,2010401055029,日本プロセス株式会社,東京都,品川区,10,10485
9787,P,1120001081381,イオンディライト株式会社,大阪府,大阪市,10,164718
9928,P,4011101020774,株式会社ミロク情報サービス,東京都,新宿区,10,53880
6197,P,3010001032864,株式会社ソラスト,東京都,港区,10,57305
9647,S,2011001006553,株式会社協和コンサルタンツ,東京都,渋谷区,10,2210
9644,P,3120001133750,株式会社タナベコンサルティンググループ,大阪府,大阪市,10,17473
9640,S,7013301005882,株式会社セゾン情報システムズ,東京都,港区,10,29225
9639,S,8040001065642,三協フロンテア株式会社,千葉県,柏市,10,47239
9629,P,4010001027327,ピー・シー・エー株式会社,東京都,千代田区,10,24948
9628,P,6120001079074,燦ホールディングス株式会社,大阪府,大阪市,10,25202
9627,P,1430001020787,株式会社アインホールディングス,北海道,札幌市,14,149401
9625,S,9013301006441,株式会社セレスポ,東京都,豊島区,10,5167
9622,P,7010001047784,株式会社スペース,東京都,中央区,10,23515
9621,P,7010001042703,株式会社建設技術研究所,東京都,中央区,10,66618
9619,P,9120001053828,株式会社イチネンホールディングス,大阪府,大阪市,10,36418
9616,P,1010001014427,株式会社共立メンテナンス,東京都,千代田区,10,237868
9613,P,9010601021385,株式会社ＮＴＴデータグループ,東京都,江東区,10,2593223
8570,P,2010001010887,イオンフィナンシャルサービス株式会社,東京都,千代田区,16,269149
9612,P,6011101022356,株式会社ラックランド,東京都,新宿区,10,29257
9610,S,5010401089759,ウィルソン・ラーニングワールドワイド株式会社,東京都,港区,10,890
9600,P,7020001030145,株式会社アイネット,神奈川県,横浜市,10,30357
9799,S,7010001035087,旭情報サービス株式会社,東京都,千代田区,10,10290
9795,P,7021001001169,株式会社ステップ,神奈川県,藤沢市,10,31273
4665,P,3120901007178,株式会社ダスキン,大阪府,吹田市,10,161501
9793,P,6180001006700,株式会社ダイセキ,愛知県,名古屋市,10,210885
9791,S,5120901008067,株式会社ビケンテクノ,大阪府,吹田市,10,8313
9790,P,8210001002891,福井コンピュータホールディングス株式会社,福井県,福井市,10,54358
9788,P,9011101015480,株式会社ナック,東京都,新宿区,10,22747
9783,P,6260001006015,株式会社ベネッセホールディングス,岡山県,岡山市,10,195853
9782,S,5010001023358,株式会社ディーエムエス,東京都,千代田区,10,9971
9778,S,7340001002293,株式会社昴,鹿児島県,鹿児島市,10,4196
9780,S,6020001024214,株式会社ハリマビステム,神奈川県,横浜市,10,5401
8566,P,7010601037788,リコーリース株式会社,東京都,千代田区,16,143250
9435,P,9013301019047,株式会社光通信,東京都,豊島区,10,979379
9776,S,7430001020476,札幌臨床検査センター株式会社,北海道,札幌市,10,4220
9739,P,1011001017717,ＮＳＷ株式会社,東京都,渋谷区,10,41452
4641,P,5020001090389,株式会社アルプス技研,神奈川県,横浜市,10,58803
4642,S,8011001065098,オリジナル設計株式会社,東京都,渋谷区,10,7345
4645,S,2040001025619,株式会社市進ホールディングス,千葉県,市川市,10,5345
4644,S,4011101002161,イマジニア株式会社,東京都,新宿区,10,10340
7502,S,5010001028349,株式会社プラザホールディングス,東京都,中央区,10,5856
4651,P,6290001001327,株式会社サニックス,福岡県,福岡市,10,15801
7518,P,7010701007922,ネットワンシステムズ株式会社,東京都,千代田区,10,176901
4657,S,7013401000164,株式会社環境管理センター,東京都,八王子市,10,2300
4658,P,6180001002699,日本空調サービス株式会社,愛知県,名古屋市,10,28484
4659,S,3040001008325,株式会社エイジス,千葉県,千葉市,10,23557
4662,P,1010701008901,株式会社フォーカスシステムズ,東京都,品川区,10,16342
4664,S,8013301006491,株式会社アール・エス・シー,東京都,豊島区,10,2276
4666,P,6010001115658,パーク二四株式会社,東京都,品川区,17,295058
4667,S,5180001049428,アイサンテクノロジー株式会社,愛知県,名古屋市,10,9922
4668,P,5011101055381,株式会社明光ネットワークジャパン,東京都,新宿区,10,19629
4671,P,1130001007154,株式会社ファルコホールディングス,京都府,京都市,10,22865
4673,S,7010401037591,川崎地質株式会社,東京都,港区,10,2587
4674,P,7010401008700,株式会社クレスコ,東京都,港区,10,41140
4679,S,7011001013925,株式会社田谷,東京都,渋谷区,10,2091
4678,S,3080001002092,株式会社秀英予備校,静岡県,静岡市,10,2503
4685,S,3010401031664,株式会社菱友システムズ,東京都,港区,10,16518
4686,P,7480001000861,株式会社ジャストシステム,徳島県,徳島市,10,182591
4687,P,8011001014542,ＴＤＣソフト株式会社,東京都,千代田区,10,44627
4704,P,9011001030704,トレンドマイクロ株式会社,東京都,渋谷区,10,969643
4689,P,4010401039979,ＬＩＮＥヤフー株式会社,東京都,千代田区,10,3382407
4690,S,4120001072956,日本パレットプール株式会社,大阪府,大阪市,10,3475
4705,S,7180001005767,株式会社クリップコーポレーション,愛知県,名古屋市,10,3887
4707,S,2110001001637,株式会社キタック,新潟県,新潟市,10,1928
4709,P,7010001011096,株式会社ＩＤホールディングス,東京都,千代田区,10,27642
7595,P,7010001062783,株式会社アルゴグラフィックス,東京都,中央区,10,75557
4712,S,1010001110481,株式会社ＫｅｙＨｏｌｄｅｒ,東京都,渋谷区,10,16578
4714,P,2013301009186,株式会社リソー教育,東京都,豊島区,10,37490
4684,P,8010001039574,株式会社オービック,東京都,中央区,10,2196678
4716,S,4010401078085,日本オラクル株式会社,東京都,港区,10,1384188
4718,P,7013301012607,株式会社早稲田アカデミー,東京都,豊島区,10,29051
4719,P,7011001001789,株式会社アルファシステムズ,神奈川県,川崎市,10,41075
4720,S,8020001073184,株式会社城南進学研究社,神奈川県,川崎市,10,3387
4722,P,6010701018466,フューチャー株式会社,東京都,品川区,10,170351
4725,P,1010001019335,株式会社ＣＡＣ　Ｈｏｌｄｉｎｇｓ,東京都,中央区,10,36030
4726,P,7011101033773,ＳＢテクノロジー株式会社,東京都,新宿区,10,54733
9449,P,6011001029526,ＧＭＯインターネットグループ株式会社,東京都,渋谷区,10,254912
4728,S,2130001030304,株式会社トーセ,京都府,大山崎町,10,5426
4732,P,3180001094608,株式会社ユー・エス・エス,愛知県,東海市,10,741060
8876,P,9011101016891,株式会社リログループ,東京都,新宿区,10,245897
4733,P,6011101003926,株式会社オービックビジネスコンサルタント,東京都,新宿区,10,489070
9438,P,6011101023123,株式会社エムティーアイ,東京都,新宿区,10,35166
4735,S,1130001017021,株式会社京進,京都府,京都市,10,3006
4736,S,8010401094657,日本ラッド株式会社,東京都,港区,10,4054
9439,S,1011001062515,株式会社エム・エイチ・グループ,東京都,渋谷区,10,2229
4694,P,7011001019237,株式会社ビー・エム・エル,東京都,渋谷区,10,118720
4739,P,2010001010788,伊藤忠テクノソリューションズ株式会社,東京都,港区,10,1036800
4307,P,4010001054032,株式会社野村総合研究所,東京都,千代田区,10,2420042
4746,S,4020001069830,株式会社東計電算,神奈川県,川崎市,10,61897
4745,P,3010001061962,株式会社東京個別指導学院,東京都,新宿区,10,28286
4748,S,7011201001655,株式会社構造計画研究所,東京都,中野区,10,20185
4750,S,8120001083116,株式会社ダイサン,大阪府,大阪市,10,4365
4751,P,4011001034156,株式会社サイバーエージェント,東京都,渋谷区,10,410369
4754,S,3370001005710,株式会社トスネット,宮城県,仙台市,10,5864
4752,S,3010001045552,株式会社昭和システムエンジニアリング,東京都,中央区,10,6609
4755,P,9010701020592,楽天グループ株式会社,東京都,世田谷区,10,1185735
4760,S,6260001000380,株式会社アルファ,岡山県,岡山市,10,958
4772,G,6010401036776,株式会社ストリームメディアコーポレーション,東京都,港区,10,21558
4761,S,3140001007886,株式会社さくらケーシーエス,兵庫県,神戸市,10,9509
4762,S,1011101049890,株式会社エックスネット,東京都,新宿区,10,8741
4763,P,1010001101101,株式会社クリーク・アンド・リバー社,東京都,港区,10,46570
4765,P,9010401049949,ＳＢＩグローバルアセットマネジメント株式会社,東京都,港区,10,49590
4766,S,4010001133026,株式会社ピーエイ,福島県,楢葉町,10,2706
4768,P,1010001012983,株式会社大塚商会,東京都,千代田区,10,1124243
4767,P,3010401029287,株式会社テー・オー・ダブリュー,東京都,港区,10,15376
4769,S,3010701001012,株式会社ＩＣ,東京都,港区,10,6712
4770,S,3020001025644,図研エルミック株式会社,神奈川県,横浜市,10,1860
4771,S,9120901005589,株式会社エフアンドエム,大阪府,吹田市,10,30800
2656,S,7011101035588,株式会社ベクターホールディングス,東京都,新宿区,14,4889
4777,S,8011001026934,株式会社ガーラ,東京都,渋谷区,10,7836
4776,P,5010001072207,サイボウズ株式会社,東京都,中央区,10,107995
4783,S,2010701007869,日本コンピュータ・ダイナミクス株式会社,東京都,品川区,10,8175
4781,S,1011101016668,日本ハウズイング株式会社,東京都,新宿区,10,63355
4784,S,1011001032872,ＧＭＯアドパートナーズ株式会社,東京都,渋谷区,10,6284
4792,P,8010001136859,山田コンサルティンググループ株式会社,東京都,千代田区,10,33684
9444,S,3180001020233,株式会社トーシンホールディングス,愛知県,名古屋市,10,4157
4800,S,5010401038988,オリコン株式会社,東京都,港区,10,11720
4801,P,5010001048124,セントラルスポーツ株式会社,東京都,中央区,10,28058
4812,P,7010401053829,株式会社電通国際情報サービス,東京都,港区,10,297232
2491,P,1010401062075,バリューコマース株式会社,東京都,千代田区,10,41779
4814,S,3120001086949,ネクストウェア株式会社,大阪府,大阪市,10,2226
2130,P,7010701022764,株式会社メンバーズ,東京都,中央区,10,14885
4820,P,8120001053779,株式会社イーエムシステムズ,大阪府,大阪市,10,55663
4819,P,5011001014966,株式会社デジタルガレージ,東京都,渋谷区,10,147606
8473,P,6010401045208,ＳＢＩホールディングス株式会社,東京都,港区,16,890245
4824,G,7010401040249,株式会社メディアシーク,東京都,港区,10,2823
4825,P,6010401003504,株式会社ウェザーニューズ,千葉県,千葉市,10,70116
4826,P,1020001015606,株式会社ＣＩＪ,神奈川県,横浜市,10,26630
4828,P,9010001101119,ビジネスエンジニアリング株式会社,東京都,千代田区,10,44400
4813,P,5010001009662,株式会社ＡＣＣＥＳＳ,東京都,千代田区,10,30611
4829,S,3011001033976,日本エンタープライズ株式会社,東京都,渋谷区,10,4586
4832,S,4010601033105,ＪＦＥシステムズ株式会社,東京都,港区,10,50181
8889,S,4010001078337,ＡＰＡＭＡＮ株式会社,東京都,千代田区,17,8279
4833,G,2020001028342,株式会社Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ,東京都,港区,10,3018
8890,S,5010001114702,株式会社レーサム,東京都,千代田区,17,93060
9446,S,4180001034595,株式会社サカイホールディングス,愛知県,名古屋市,10,6212
4848,P,7010701024604,株式会社フルキャストホールディングス,東京都,品川区,10,67700
4840,G,6010001124460,株式会社トライアイズ,東京都,千代田区,10,3428
4845,P,4011001027663,株式会社スカラ,東京都,渋谷区,10,13642
4847,P,4010001091991,株式会社インテリジェントウェイブ,東京都,中央区,10,25313
4849,P,1011101029018,エン・ジャパン株式会社,東京都,新宿区,10,112259
4284,P,2010401068617,株式会社ソルクシーズ,東京都,港区,10,11023
4286,P,1011001025439,株式会社ＣＬホールディングス,東京都,港区,10,8835
4288,S,7010001035673,株式会社アズジェント,東京都,中央区,10,1591
4287,S,7010801005818,株式会社ジャストプランニング,東京都,大田区,10,3923
4290,P,1010001089262,株式会社プレステージ・インターナショナル,東京都,千代田区,10,83511
