ＥＤＩＮＥＴコード,提出者種別,上場区分,連結の有無,資本金,決算日,提出者名,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
E03017,内国法人・組合,上場,有,7132, 2月末日,株式会社松屋,"MATSUYA CO., LTD.",カブシキガイシャマツヤ,中央区銀座三丁目６番１号,小売業,82370,1010001034945
E03020,内国法人・組合,上場,有,17796, 3月31日,エイチ・ツー・オー　リテイリング株式会社,H2O RETAILING CORPORATION,エイチツーオーリテイリングカブシキガイシャ,大阪市北区角田町８番７号,小売業,82420,1120001059683
E03021,内国法人・組合,上場,有,15000, 2月末日,株式会社近鉄百貨店,,カブシキガイシャキンテツヒャッカテン,大阪市阿倍野区阿倍野筋１丁目１番４３号,小売業,82440,3120001098201
E03022,内国法人・組合（有価証券報告書等の提出義務者以外）,,,100,,株式会社丸栄,,カブシキガイシャマルエイ,名古屋市中区栄三丁目３番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,3180001040644
E03024,内国法人・組合,非上場,有,405, 2月末日,株式会社　山陽百貨店,"Sanyo Department Store Co., Ltd.",カブシキガイシャ　サンヨウヒャッカテン,姫路市南町１番地,小売業,,6140001058951
E03025,内国法人・組合,上場,有,3462, 2月末日,株式会社大和,,カブシキガイシャダイワ,金沢市片町二丁目２番５号,小売業,82470,6220001003957
E03026,内国法人・組合,非上場,有,26867, 2月末日,株式会社パルコ,"PARCO CO.,LTD.",カブシキガイシャパルコ,豊島区南池袋一丁目２８番２号　（上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。）,小売業,,6013301010215
E03032,内国法人・組合,上場,有,100, 2月末日,株式会社井筒屋,,カブシキガイシャイヅツヤ,北九州市小倉北区船場町１番１号,小売業,82600,7290801000329
E03036,内国法人・組合,上場,有,26137, 3月31日,美津濃株式会社,Mizuno Corporation,ミズノカブシキガイシャ,大阪市中央区北浜四丁目１番２３号,その他製品,80220,4120001077559
E03040,内国法人・組合,上場,有,35920, 3月31日,株式会社　丸井グループ,,マルイグループ,中野区中野４丁目３番２号,小売業,82520,9011201005150
E03041,内国法人・組合,上場,有,75929, 3月31日,株式会社クレディセゾン,"Credit Saison Co.,Ltd.",カブシキガイシャクレディセゾン,豊島区東池袋三丁目１番１号,その他金融業,82530,2013301002884
E03044,内国法人・組合,上場,有,2195, 8月末日,株式会社さいか屋,"Saikaya Department Store Co.,Ltd.",カブシキガイシャサイカヤ,川崎市川崎区日進町１番地,小売業,82540,3020001074170
E03048,内国法人・組合（有価証券報告書等の提出義務者以外）,,,100,,株式会社天満屋,,カブシキガイシャテンマヤ,岡山市北区表町二丁目１番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,9260001004552
E03049,内国法人・組合（有価証券報告書等の提出義務者以外）,,,100,,株式会社ダイエー,,カブシキガイシャダイエー,神戸市中央区港島中町四丁目１番１,内国法人・組合（有価証券報告書等の提出義務者以外）,,4140001005666
E03051,内国法人・組合,上場,有,7070, 3月31日,日本瓦斯株式会社,"NIPPON GAS CO.,LTD.",ニホンガスカブシキガイシャ,渋谷区代々木４ー３１ー８,小売業,81740,9010001061924
E03052,内国法人・組合,上場,有,15121, 3月31日,上新電機株式会社,"Joshin Denki Co., Ltd.",ジョウシンデンキカブシキガイシャ,大阪市浪速区日本橋西一丁目６番５号,小売業,81730,9120001038564
E03054,内国法人・組合,上場,有,6005, 3月31日,株式会社スクロール,Scroll Corporation,カブシキガイシャスクロール,浜松市中区佐藤二丁目２４番１号,小売業,80050,9080401005367
E03061,内国法人・組合,上場,有,220007, 2月末日,イオン株式会社,"AEON Co.,Ltd.",イオンカブシキガイシャ,千葉市美浜区中瀬１丁目５番地１,小売業,82670,6040001003380
E03064,内国法人・組合,上場,有,8981, 3月31日,株式会社いなげや,"inageya  co.,ltd.",カブシキガイシャイナゲヤ,立川市栄町六丁目１番地の１,小売業,81820,2012801000159
E03067,内国法人・組合（有価証券報告書等の提出義務者以外）,,,17200,,株式会社セブン‐イレブン・ジャパン,,カブシキガイシャセブンイレブンジャパン,千代田区二番町８番地８,内国法人・組合（有価証券報告書等の提出義務者以外）,,1010001088181
E03068,内国法人・組合,上場,有,19613, 2月末日,株式会社イズミ,"izumico.,ltd",カブシキガイシャイズミ,広島市東区二葉の里三丁目３番１号,小売業,82730,8240001000777
E03071,内国法人・組合,上場,有,13616, 3月31日,株式会社サンゲツ,Sangetsu Corporation,カブシキガイシャサンゲツ,名古屋市西区幅下一丁目４番１号,卸売業,81300,3180001025521
E03072,内国法人・組合,上場,有,4220, 3月20日,株式会社ヤマナカ,"YAMANAKA CO.,LTD.",カブシキガイシャヤマナカ,名古屋市中村区岩塚町字西枝１番地の１,小売業,81900,8180001018537
E03073,内国法人・組合,非上場,有,9022, 2月末日,株式会社東武ストア,,カブシキガイシャトウブストア,板橋区上板橋３丁目１番１号,小売業,,4011401004551
E03074,内国法人・組合,非上場,有,16533, 8月31日,株式会社島忠,"SHIMACHU CO.,LTD.",カブシキガイシャシマチュウ,さいたま市中央区上落合８－３－３２,小売業,,1030001004269
E03076,内国法人・組合,上場,有,1005, 3月31日,ゼット株式会社,ZETT CORPORATION,ゼットカブシキガイシャ,大阪市天王寺区烏ヶ辻一丁目２番１６号,卸売業,81350,6120001023916
E03077,内国法人・組合,上場,有,6893, 2月末日,株式会社チヨダ,"CHIYODA CO.,LTD",カブシキガイシャチヨダ,杉並区荻窪四丁目３０番１６号,小売業,81850,1011301004381
E03078,内国法人・組合,非上場,無,4581, 4月30日,株式会社大塚家具,"OTSUKA KAGU,LTD.",カブシキガイシャオオツカカグ,江東区有明三丁目６番１１号,小売業,,5010601024012
E03081,内国法人・組合,上場,有,11614, 2月20日,株式会社　平和堂,"HEIWADO CO.,LTD.",カブシキガイシャヘイワドウ,彦根市西今町１番地,小売業,82760,3160001008726
E03083,内国法人・組合,上場,有,10004, 2月末日,株式会社ライフコーポレーション,LIFE CORPORATION,カブシキガイシャライフコーポレーション,中央区日本橋本町三丁目６番２号,小売業,81940,9010001060208
E03086,内国法人・組合（有価証券報告書等の提出義務者以外）,,,14428,,株式会社カスミ,,カブシキカイシャカスミ,つくば市西大橋５９９―１,内国法人・組合（有価証券報告書等の提出義務者以外）,,8050001016297
E03087,内国法人・組合,上場,有,2267, 2月末日,マックスバリュ東海株式会社,"Maxvalu Tokai Co., Ltd.",マックスバリュトウカイカブシキガイシャ,浜松市東区篠ケ瀬町１２９５番地１,小売業,81980,1080101006499
E03090,内国法人・組合,上場,有,8532, 3月31日,ＳＲＳホールディングス株式会社,"SRS HOLDINGS CO.,LTD.",エスアールエスホールディングスカブシキガイシャ,大阪市中央区安土町二丁目３番１３号　大阪国際ビルディング３０階,小売業,81630,4120101022786
E03092,内国法人・組合,上場,有,100,12月31日,株式会社千趣会,"SENSHUKAI CO.,LTD.",カブシキガイシャ　センシュカイ,大阪市北区同心１丁目６番２３号,小売業,81650,5120001066081
E03093,内国法人・組合,上場,無,100, 2月末日,株式会社タカキュー,"Taka-Q Co.,Ltd.",カブシキガイシャタカキュー,板橋区板橋３丁目９番７号,小売業,81660,5011401003916
E03094,内国法人・組合,上場,有,7218, 2月末日,株式会社リテールパートナーズ,"RETAIL PARTNERS CO., LTD.",カブシキガイシャリテイルパートナーズ,防府市大字江泊１９３６番地,小売業,81670,1250001002242
E03095,内国法人・組合,非上場,無,2958, 3月31日,株式会社ジョリーパスタ,"Jolly-Pasta CO.,LTD.",ジョリーパスタ,港区港南２－１８－１,小売業,,6010401073811
E03096,内国法人・組合,上場,有,16505, 2月末日,株式会社ケーヨー,"Keiyo Co.,Ltd",カブシキガイシャケーヨー,千葉市若葉区みつわ台１丁目２８番地１号,小売業,81680,4040001002054
E03099,内国法人・組合,上場,有,9002, 2月末日,株式会社リンガーハット,"RINGER HUT CO.,LTD",カブシキガイシャリンガーハット,長崎市鍛冶屋町６番５０号,小売業,82000,5310001001011
E03100,内国法人・組合,非上場,有,5258, 2月28日,さが美グループホールディングス株式会社,"SAGAMI GROUP HOLDINGS Co.,  Ltd.",サガミグループホールディングスカブシキガイシャ,平塚市田村八丁目２１番９号,小売業,,3020001035263
E03101,内国法人・組合,上場,有,100,12月31日,ラオックスホールディングス株式会社,"Laox Holdings CO.,LTD.",ラオックスホールディングスカブシキガイシャ,港区芝公園２丁目１１番１号,小売業,82020,7010401099079
E03103,内国法人・組合,上場,有,10229, 2月末日,株式会社ミスターマックス・ホールディングス,Mr Max Holdings Ltd.,カブシキガイシャ　ミスターマックス　ホールディングス,福岡市東区松田一丁目５番７号,小売業,82030,3290001004134
E03105,内国法人・組合,非上場,有,100, 3月31日,シャクリー・グローバル・グループ株式会社,"SHAKLEE GLOBAL GROUP,INC.",シヤクリーグローバルグループカブシキガイシャ,新宿区西新宿二丁目６番１号,卸売業,,6011101061073
E03107,内国法人・組合（有価証券報告書等の提出義務者以外）,,,400,,フルサト工業株式会社,,フルサトコウギョウカブシキガイシャ,大阪市中央区南新町一丁目２番１０号,内国法人・組合（有価証券報告書等の提出義務者以外）,,7120001047162
E03108,内国法人・組合,上場,有,50, 3月31日,テンアライド株式会社,"TEN ALLIED CO.,LTD.",テンアライドカブシキガイシャ,目黒区鷹番二丁目１６番１８号（Ｋビル）,小売業,82070,3010001051286
E03109,内国法人・組合,上場,有,2902, 3月31日,株式会社エンチョー,"ENCHO CO.,LTD.",カブシキガイシャエンチョー,富士市中央町２丁目１２番１２号,小売業,82080,7080101008234
E03110,内国法人・組合,上場,無,100, 3月31日,株式会社フレンドリー,FRIENDLY CORPORATION,カブシキカイシャフレンドリー,大東市寺川３丁目１２番１号,小売業,82090,9122001015873
E03114,内国法人・組合（有価証券報告書等の提出義務者以外）,,,12220,,富士通Ｊａｐａｎ株式会社,,フジツウジャパンカブシキカイシャ,港区東新橋一丁目５番２号,内国法人・組合（有価証券報告書等の提出義務者以外）,,5010001006767
E03116,内国法人・組合,上場,有,23282, 3月31日,株式会社ＡＯＫＩホールディングス,AOKI Holdings Inc.,カブシキガイシャアオキホールディングス,横浜市都筑区葛が谷６番５６,小売業,82140,5020001091635
E03117,内国法人・組合,上場,有,2727, 3月31日,株式会社銀座山形屋,"GINZA YAMAGATAYA CO.,LTD.",カブシキガイシャギンザヤマガタヤ,中央区湊二丁目４番１号,小売業,82150,5010001041228
E03118,内国法人・組合,上場,有,19407, 2月末日,株式会社フジ,"FUJI CO., LTD.",カブシキガイシャフジ,松山市宮西一丁目２番１号,小売業,82780,9500001003505
E03119,内国法人・組合,上場,有,14117, 2月20日,株式会社オークワ,"OKUWA CO., LTD.",カブシキガイシャオークワ,和歌山市中島１８５番地の３,小売業,82170,2170001002092
E03120,内国法人・組合,上場,有,18802, 3月31日,株式会社コメリ,"KOMERI CO.,LTD.",カブシキガイシャコメリ,新潟市南区清水４５０１番地１,小売業,82180,9110001002050
E03121,内国法人・組合,上場,有,10056, 3月31日,株式会社　木曽路,"KISOJI  CO., LTD.",カブシキカイシャ　キソジ,名古屋市昭和区白金三丁目１８番１３号,小売業,81600,9180001008132
E03122,内国法人・組合,非上場,有,3950, 2月末日,マックスバリュ中部株式会社,"MAXVALU CHUBU CO.,LTD",マックスバリュチュウブカブシキガイシャ,名古屋市中区錦一丁目１８番２２号,小売業,,8190001010492
E03124,内国法人・組合,上場,有,62504, 3月31日,青山商事株式会社,"AOYAMA TRADING Co., Ltd.",アオヤマショウジカブシキガイシャ,福山市王子町一丁目３番５号,小売業,82190,1240001029674
