ＥＤＩＮＥＴコード,提出者種別,上場区分,連結の有無,資本金,決算日,提出者名,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
E24512,内国法人・組合,上場,有,2979, 2月末日,インターライフホールディングス株式会社,,インターライフホールディングスカブシキガイシャ,中央区銀座六丁目１３番１６号,建設業,14180,4011501016216
E24536,内国法人・組合,上場,有,400, 3月31日,ＯＣＨＩホールディングス株式会社,"OCHI HOLDINGS CO.,LTD.",オチホールディングスカブシキガイシャ,福岡市中央区那の津三丁目１２番２０号,卸売業,31660,8290001047005
E24545,内国法人・組合,上場,有,10000, 3月31日,株式会社テレビ東京ホールディングス,TV TOKYO Holdings Corporation,カブシキガイシャテレビトウキョウホールディングス,港区六本木三丁目２番１号,情報・通信業,94130,1010401090159
E24550,内国法人・組合,上場,有,351,10月31日,アイ・ケイ・ケイホールディングス株式会社,IKK Holdings Inc.,アイケイケイホールディングスカブシキカイシャ,伊万里市新天町７２２番地５,サービス業,21980,5300001005459
E24558,内国法人・組合,上場,有,7000, 3月31日,株式会社ミライト・ワン,MIRAIT ONE Corporation,カブシキガイシャミライトワン,江東区豊洲五丁目６番３６号,建設業,14170,6010601040090
E24651,内国法人・組合,上場,有,3095, 9月末日,株式会社ＦＰＧ,"Financial Partners Group Co.,Ltd.",カブシキカイシャエフピージー,千代田区丸の内二丁目７番２号,証券、商品先物取引業,71480,3010001086522
E24682,内国法人・組合,上場,無,9460,12月末日,シンバイオ製薬株式会社,SymBio Pharmaceuticals Limited,シンバイオセイヤクカブシキガイシャ,港区虎ノ門三丁目２番２号,医薬品,45820,1010401057034
E24753,内国法人・組合,上場,有,93, 8月31日,株式会社トランザクション,,カブシキガイシャトランザクション,渋谷区渋谷３丁目２８番１３号,その他製品,78180,4011001032309
E24917,内国法人・組合,上場,有,364, 9月末日,イー・ガーディアン株式会社,E-Guardian Inc.,イーガーディアンカブシキガイシャ,港区虎ノ門１－２－８　虎ノ門琴平タワー８Ｆ,サービス業,60500,2010401066249
E24951,内国法人・組合,上場,有,10000,12月31日,株式会社ポーラ・オルビスホールディングス,POLA ORBIS HOLDINGS INC.,カブシキカイシャポーラオルビスホールディングス,品川区西五反田二丁目２番３号,化学,49270,4010701017916
E24982,内国法人・組合,上場,有,286, 5月31日,株式会社メディカルネット,"Medical Net , Inc.",カブシキガイシャメディカルネット,渋谷区幡ヶ谷１－３４－１４宝ビル３階,情報・通信業,36450,1011001036766
E24991,内国法人・組合,上場,有,7319, 9月末日,株式会社ノエビアホールディングス,"noevir holdings co.,ltd.",カブシキカイシャノエビアホールディングス,神戸市中央区港島中町六丁目１３番地の１,化学,49280,3140001034179
E24994,内国法人・組合,上場,有,11823,12月末日,株式会社テラプローブ,,カブシキガイシャテラプローブ,横浜市港北区新横浜二丁目７番１７号,電気機器,66270,9020001053623
E24998,内国法人・組合,上場,有,1062, 8月31日,株式会社ジー・スリーホールディングス,G Three Holdings CORPORATION,カブシキカイシャジースリーホールディングス,品川区東品川二丁目３番１４号,情報・通信業,36470,7010401094468
E25148,内国法人・組合,上場,有,4227,10月31日,株式会社ジェイ・エス・ビー,"J.S.B.Co.,Ltd.",カブシキガイシャジェイエスビー,京都市下京区因幡堂町６５５番地,不動産業,34800,2130001017499
E25165,内国法人・組合,上場,有,14000, 3月31日,株式会社ＴＯＫＡＩホールディングス,TOKAI Holdings Corporation,カブシキガイシャトーカイホールディングス,静岡市葵区常磐町２丁目６番地の８,卸売業,31670,2080001017736
E25169,内国法人・組合,上場,有,5500, 3月31日,株式会社ゲームカード・ジョイコホールディングス,"Gamecard-Joyco Holdings, Inc.",カブシキカイシャゲームカードジョイコホールディングス,台東区上野一丁目１番１０号オリックス上野１丁目ビル,機械,62490,7010001139202
E25206,内国法人・組合,上場,有,291, 3月末日,株式会社駅探,"Ekitan&Co.,Ltd.",カブシキガイシャエキタン,千代田区麹町五丁目４番地,情報・通信業,36460,9010001092069
E25234,内国法人・組合,上場,有,15000, 2月末日,株式会社ＴＳＩホールディングス,"TSI HOLDINGS CO., LTD.",カブシキガイシャティーエスアイホールディングス,港区赤坂八丁目５番２７号,繊維製品,36080,3010001140386
E25263,内国法人・組合,上場,有,1431, 3月末日,ＡＧＳ株式会社,AGS Corporation,エージーエスカブシキガイシャ,さいたま市浦和区針ヶ谷四丁目３番２５号,情報・通信業,36480,2030001000011
E25269,内国法人・組合,上場,有,2264,12月31日,ラクオリア創薬株式会社,RaQualia Pharma Inc.,ラクオリアソウヤクカブシキカイシャ,名古屋市中村区名駅南一丁目２１番１９号,医薬品,45790,3180001095399
E25282,内国法人・組合,上場,有,700, 3月31日,日本ドライケミカル株式会社,"Nippon Dry-Chemical CO.,LTD.",ニッポンドライケミカルカブシキガイシャ,北区田端六丁目１番１号,機械,19090,2010701007860
E25283,内国法人・組合,上場,有,254,12月31日,株式会社ファインデックス,FINDEX Inc.,カブシキガイシャファインデックス,千代田区大手町一丁目７番２号,情報・通信業,36490,9500001003380
E25303,内国法人・組合,上場,有,12044, 3月31日,カルビー株式会社,,カルビーカブシキガイシャ,千代田区丸の内一丁目８番３号,食料品,22290,8010001133757
E25386,内国法人・組合,上場,有,773, 3月31日,ＳＥＭＩＴＥＣ株式会社,SEMITEC Corporation,セミテックカブシキカイシャ,墨田区錦糸一丁目７番７号,電気機器,66260,5010601008733
E25443,内国法人・組合,上場,有,1000, 8月末日,黒谷株式会社,Kurotani Corporation,クロタニカブシキガイシャ,射水市奈呉の江１２番地の２,卸売業,31680,3230001012407
E25551,内国法人・組合,上場,有,2016, 2月末日,株式会社イートアンドホールディングス,"EAT&HOLDINGS Co.,Ltd",カブシキガイシャイートアンドホールディングス,大阪市淀川区宮原３丁目３番３４号,食料品,28820,9120001102626
E25620,内国法人・組合,上場,無,1804, 3月31日,株式会社ディジタルメディアプロフェッショナル,Digital  Media Professionals Inc.,カブシキガイシャディジタルメディアプロフェッショナル,中野区中野４－１０－２,情報・通信業,36520,3012401013733
E25621,内国法人・組合,上場,無,424, 3月31日,ハウスコム株式会社,HOUSECOM CORPORATION,ハウスコムカブシキガイシャ,東京都港区港南２－１６－１,不動産業,32750,7010401052343
E25648,内国法人・組合,上場,有,7000, 3月31日,日新製糖株式会社,"Nissin Sugar Co., Ltd.",ニッシンセイトウカブシキガイシャ,中央区日本橋小網町１４番１号,食料品,21170,2010001142672
E25662,内国法人・組合,上場,有,2538, 3月31日,サノヤスホールディングス株式会社,Sanoyas Holdings Corporation,サノヤスホールディングスカブシキガイシャ,大阪市北区中之島三丁目３番２３号,輸送用機器,70220,8120001166449
E25664,内国法人・組合,上場,有,4207, 3月31日,パラマウントベッドホールディングス株式会社,"PARAMOUNT BED HOLDINGS CO.,LTD.",パラマウントベッドホールディングスカブシキカイシャ,江東区東砂２－１４－５,その他製品,78170,4010601001508
E25665,内国法人・組合,上場,有,2000, 3月31日,宮越ホールディングス株式会社,"Miyakoshi Holdings, Inc.",ミヤコシホールディングスカブシキガイシャ,大田区大森北一丁目２３番１号,電気機器,66200,6010801021964
E25678,内国法人・組合,上場,有,30000, 3月31日,大正製薬ホールディングス株式会社,"TAISHO PHARMACEUTICAL HOLDINGS CO., LTD.",タイショウセイヤクホールディングスカブシキガイシャ,豊島区高田三丁目２４番１号,医薬品,45810,2013301031198
E25682,内国法人・組合,上場,有,1779,10月31日,株式会社モルフォ,,カブシキガイシャモルフォ,千代田区西神田三丁目８番１号千代田ファーストビル東館１２階,情報・通信業,36530,5010001090118
E25686,内国法人・組合,上場,有,6361, 3月31日,ＪＡＬＣＯホールディングス株式会社,JALCO Holdings Inc.,ジャルコ　ホールディングス　カブシキガイシャ,中央区日本橋２丁目１６番１１号,電気機器,66250,7010001142692
E25817,内国法人・組合,上場,有,331, 6月30日,株式会社ブレインパッド,BrainPad Inc.,カブシキガイシャブレインパッド,港区六本木三丁目１番１号,情報・通信業,36550,5010701015274
E25850,内国法人・組合,上場,有,51987,12月末日,株式会社ネクソン,"NEXON Co., Ltd.",カブシキガイシャネクソン,港区六本木一丁目４番５号,情報・通信業,36590,6010001081280
E25867,内国法人・組合,上場,有,4720,12月31日,ＫＬａｂ株式会社,,クラブカブシキガイシャ,港区六本木六丁目１０番１号　六本木ヒルズ森タワー,情報・通信業,36560,7010401041924
E25870,内国法人・組合,上場,有,465,12月31日,株式会社ＪＰＭＣ,,カブシキガイシャジェーピーエムシー,千代田区丸の内３－４－２,不動産業,32760,5010001083682
E25884,内国法人・組合,上場,有,7550, 4月末日,株式会社スリー・ディー・マトリックス,"3-D Matrix,Ltd.",カブシキガイシャスリーディーマトリックス,千代田区麹町三丁目２番４号,精密機器,77770,4010001087940
E25898,内国法人・組合,上場,有,1239, 1月末日,ポールトゥウィンホールディングス株式会社,"Pole To Win Holdings, Inc.",ポールトゥウィンホールディングスカブシキカイシャ,新宿区西新宿二丁目４番１号,情報・通信業,36570,7011101063309
E25969,内国法人・組合,上場,無,233,10月31日,ベルグアース株式会社,"Berg Earth co.,Ltd.",ベルグアースカブシキガイシャ,宇和島市津島町北灘甲８８番地１,水産・農林業,13830,9500001015681
E26032,内国法人・組合,上場,有,237,12月末日,株式会社リブセンス,Livesense Inc.,カブシキガイシャリブセンス,港区海岸１丁目７番１号,サービス業,60540,9011001063308
E26061,内国法人・組合,上場,有,3144, 3月31日,新田ゼラチン株式会社,Nitta Gelatin Inc.,ニッタゼラチンカブシキガイシャ,大阪市浪速区桜川四丁目４番２６号,化学,49770,2120001039437
E26082,内国法人・組合,上場,有,15346,12月31日,ダブル・スコープ株式会社,W-SCOPE Corporation,ダブルスコープカブシキガイシャ,品川区東五反田一丁目２２番６号,電気機器,66190,2020001077950
E26084,内国法人・組合,上場,無,1250, 3月31日,株式会社スターフライヤー,Star Flyer Inc.,カブシキカイシャスターフライヤー,北九州市小倉南区空港北町６番北九州空港スターフライヤー本社ビル,空運業,92060,6290801006558
E26086,内国法人・組合,上場,有,818,12月末日,株式会社サンセイランディック,"Sansei Landic Co.,Ltd",カブシキガイシャサンセイランディック,千代田区丸の内二丁目５番１号,不動産業,32770,8010001017712
E26095,内国法人・組合,上場,有,380, 1月31日,株式会社ミサワ,"Misawa & Co.,Ltd.",カブシキガイシャミサワ,渋谷区恵比寿四丁目２０番３号,小売業,31690,7013201019157
E26096,内国法人・組合,上場,無,1515,12月31日,株式会社カイオム・バイオサイエンス,Chiome Bioscience Inc.,カブシキガイシャカイオムバイオサイエンス,渋谷区本町三丁目１２番１号,医薬品,45830,6011101054960
E26124,内国法人・組合,上場,有,1317, 3月31日,ジャパンマテリアル株式会社,"JAPAN MATERIAL Co.,Ltd.",ジャパンマテリアルカブシキカイシャ,三重郡菰野町永井３０９８番２２,サービス業,60550,2190001015191
E26216,内国法人・組合,上場,有,1044, 3月31日,株式会社大泉製作所,"OHIZUMI MFG.CO.,LTD.",カブシキガイシャオオイズミセイサクショ,狭山市新狭山一丁目１１番４号,電気機器,66180,1030001027575
E26231,内国法人・組合,上場,有,3076,12月31日,株式会社セルシス,"CELSYS,Inc.",カブシキガイシャセルシス,新宿区西新宿４丁目１５番７号,情報・通信業,36630,1011101062869
E26290,内国法人・組合,上場,有,350, 3月31日,株式会社Ｃｏｍｉｎｉｘ,"Cominix Co.,Ltd.",カブシキガイシャコミニックス,大阪市中央区南本町一丁目８番１４号,卸売業,31730,8120001092827
E26301,内国法人・組合,上場,有,1586, 6月30日,株式会社アイスタイル,istyle Inc.,カブシキカイシャアイスタイル,港区赤坂一丁目１２番３２号　アーク森ビル３４階,情報・通信業,36600,1010401057595
E26322,内国法人・組合,上場,有,356, 7月31日,ティーライフ株式会社,"Tea Life Co.,Ltd",ティーライフカブシキカイシャ,島田市牛尾１１８番地,小売業,31720,3080001013429
E26327,内国法人・組合,上場,無,16731, 3月31日,ライフネット生命保険株式会社,LIFENET INSURANCE COMPANY,ライフネットセイメイホケンカブシキカイシャ,千代田区麹町二丁目１４番地２麹町ＮＫビル,保険業,71570,4010001112418
E26332,内国法人・組合,上場,有,308, 3月31日,株式会社エムアップホールディングス,"mup holdings. Inc,",エムアップホールディングス　カブシキカイシャ,渋谷区渋谷三丁目１２番１８号,サービス業,36610,3011001043835
E26369,内国法人・組合,上場,有,533, 7月31日,株式会社エイチーム,Ateam Inc.,カブシキガイシャエイチーム,名古屋市中村区名駅三丁目２８番１２号　大名古屋ビルヂング３２Ｆ,情報・通信業,36620,6180001055771
E26428,内国法人・組合,上場,有,2880, 2月末日,株式会社ベクトル,VECTOR INC.,カブシキカイシャベクトル,港区赤坂四丁目１５番１号,サービス業,60580,6010401027065
E26443,内国法人・組合,上場,有,500, 3月31日,こころネット株式会社,"Cocolonet CO., LTD.",ココロネットカブシキカイシャ,福島市鎌田字舟戸前１５番地１,サービス業,60600,8380001003122
E26444,内国法人・組合,上場,有,2759, 6月末日,株式会社チャーム・ケア・コーポレーション,CHARM CARE CORPORATION,カブシキガイシャチャームケアコーポレーション,大阪市北区中之島三丁目６番３２号,サービス業,60620,5120001109492
E26446,内国法人・組合,上場,有,172, 6月30日,株式会社ユニバーサル園芸社,"UNIVERSAL ENGEISHA CO.,LTD",カブシキガイシャ　ユニバーサルエンゲイシャ,茨木市大字佐保１９３番地の２,サービス業,60610,3120901002294
E26454,内国法人・組合,上場,有,2222, 3月31日,株式会社ウチヤマホールディングス,"UCHIYAMA HOLDINGS Co.,Ltd.",カブシキガイシャウチヤマホールディングス,北九州市小倉北区熊本２丁目１０－１０内山第２０ビル１Ｆ,サービス業,60590,5290801007284
E26549,内国法人・組合,上場,無,273, 2月末日,株式会社北の達人コーポレーション,Kitanotatsujin Corporation,カブシキガイシャキタノタツジンコーポレーション,札幌市中央区北一条西一丁目６番地,食料品,29300,8430001028254
E26579,内国法人・組合,上場,無,325, 8月末日,株式会社ハピネス・アンド・ディ,happiness and d co ltd,カブシキカイシャ　ハピネスアンドディ,中央区銀座一丁目１６－１,小売業,31740,4040001063955
E26596,内国法人・組合,上場,有,972,12月末日,株式会社モブキャストホールディングス,MOBCAST HOLDINGS INC.,カブシキガイシャモブキャストホールディングス,港区六本木６丁目８番１０号,情報・通信業,36640,4010701024945
E26625,内国法人・組合,上場,有,307,12月31日,日本エマージェンシーアシスタンス株式会社,"Emergency Assistance Japan Co., Ltd.",ニホンエマージェンシーアシスタンスカブシキカイシャ,文京区小石川一丁目２１番１４号,サービス業,60630,8010001081502
E26675,内国法人・組合,上場,有,884,12月末日,株式会社ワイヤレスゲート,"WirelessGate, Inc.",カブシキガイシャワイヤレスゲート,品川区東品川二丁目２番２０号,情報・通信業,94190,2010701015153
E26686,内国法人・組合,上場,有,18750, 3月31日,株式会社じもとホールディングス,"Jimoto Holdings,Inc.",カブシキカイシャジモトホールディングス,仙台市青葉区一番町二丁目１番１号,銀行業,71610,9370001022386
E26703,内国法人・組合,上場,有,381, 1月31日,株式会社エニグモ,,カブシキガイシャエニグモ,港区赤坂８－１－２２　ＮＭＦ青山一丁目ビル６Ｆ,情報・通信業,36650,8010401088452
E26707,内国法人・組合,上場,有,46525, 3月末日,日本軽金属ホールディングス株式会社,"Nippon Light Metal Holdings Company, Ltd.",ニッポンケイキンゾクホールディングスカブシキガイシャ,港区新橋一丁目１番１３号,非鉄金属,57030,9010701027118
E26713,内国法人・組合,上場,有,8000, 3月末日,株式会社東光高岳,"TAKAOKA TOKO CO., LTD.",カブシキカイシャトウコウタカオカ,江東区豊洲五丁目６番３６号,電気機器,66170,5010601043417
E26813,内国法人・組合,上場,有,2000, 3月31日,アストマックス株式会社,"ASTMAX Co., Ltd.",アストマックスカブシキガイシャ,品川区東五反田２－１０－２,証券、商品先物取引業,71620,6010701027087
E26815,内国法人・組合,上場,有,705,12月31日,ＧＭＯフィナンシャルホールディングス株式会社,"GMO Financial Holdings, Inc.",ジーエムオーフィナンシャルホールディングスカブシキガイシャ,渋谷区道玄坂１－２－３渋谷フクラス,証券、商品先物取引業,71770,9011001072077
E26821,内国法人・組合,上場,無,547, 2月末日,株式会社ありがとうサービス,"ARIGATOU SERVICES COMPANY,LIMITED",カブシキガイシャアリガトウサービス,今治市八町西三丁目６番３０号,小売業,31770,2500001012603
E26831,内国法人・組合,上場,有,15000, 5月31日,三協立山株式会社,"Sankyo Tateyama,Inc.",サンキョウタテヤマカブシキガイシャ,高岡市早川７０番地,金属製品,59320,2230001010080
E26836,内国法人・組合,上場,有,1825,12月31日,インパクトホールディングス株式会社,Impact HD Inc.,インパクトホールディングスカブシキガイシャ,渋谷区渋谷二丁目１２番１９号,サービス業,60670,9011001045116
E26839,内国法人・組合,上場,有,400, 3月末日,キャリアリンク株式会社,,キャリアリンクカブシキカイシャ,新宿区西新宿２丁目１番１号,サービス業,60700,2011101023151
E26842,内国法人・組合,上場,有,495, 3月31日,株式会社エー・ピーホールディングス,"AP HOLDINGS CO.,LTD.",カブシキガイシャエーピーホールディングス,港区高輪三丁目２５番２３号京急第２ビル１階,小売業,31750,6010401066278
E26869,内国法人・組合,上場,有,1134,12月31日,日本コンセプト株式会社,NIPPON CONCEPT CORPORATION,ニッポンコンセプトカブシキガイシャ,千代田区内幸町二丁目２番２号,倉庫・運輸関連,93860,9010001062088
E26914,内国法人・組合,上場,有,1385, 3月末日,阿波製紙株式会社,"AWA PAPER & TECHNOLOGICAL COMPANY, Inc.",アワセイシカブシキガイシャ,徳島市南矢三町三丁目１０番１８号,パルプ・紙,38960,8480001000084
E26933,内国法人・組合,上場,無,551, 3月末日,トレンダーズ株式会社,"Trenders, Inc.",トレンダーズカブシキカイシャ,渋谷区東三丁目１６番３号,サービス業,60690,7011001034194
E26966,内国法人・組合,上場,有,736, 2月末日,株式会社エストラスト,"STrust Co.,Ltd.",カブシキガイシャエストラスト,下関市竹崎町四丁目１番２２号,不動産業,32800,4250001005176
E27016,内国法人・組合,上場,有,777, 3月20日,株式会社アジュバンホールディングス,"ADJUVANT HOLDINGS CO.,LTD.",カブシキガイシャアジュバンホールディングス,神戸市中央区下山手通五丁目５番５号,化学,49290,2140001015675
E27032,内国法人・組合,上場,有,1150, 3月31日,キッズウェル・バイオ株式会社,Kidswell Bio Corporation,キッズウェルバイオカブシキガイシャ,中央区新川一丁目２番１２号,医薬品,45840,5430001027036
E27043,内国法人・組合,上場,有,1026, 9月30日,株式会社アビスト,"ABIST Co.,Ltd.",カブシキカイシャアビスト,三鷹市下連雀三丁目３６番１号,サービス業,60870,8011001065412
E27046,内国法人・組合,上場,有,268,12月31日,株式会社グランディーズ,"GRANDES,Inc.",カブシキカイシャグランディーズ,大分市都町２丁目１番１０号,不動産業,32610,1320001004512
E27047,内国法人・組合,上場,無,2824,12月31日,株式会社ｅｎｉｓｈ,"enish,inc.",カブシキガイシャエニッシュ,港区六本木６－１－２０,情報・通信業,36670,9011001068959
E27050,内国法人・組合,上場,有,562, 3月31日,株式会社テクノスジャパン,TECNOS  JAPAN  INCORPORATED,カブシキガイシャテクノスジャパン,新宿区西新宿三丁目２０番２号,情報・通信業,36660,2011101054972
E27051,内国法人・組合,上場,無,508, 3月31日,シュッピン株式会社,,シュッピンカブシキカイシャ,新宿区西新宿１－１４－１１　Ｄａｉｗａ西新宿ビル３階,小売業,31790,9011101039728
E27054,内国法人・組合,上場,有,13878,12月31日,株式会社ユーグレナ,"Euglena Co., Ltd.",カブシキガイシャユーグレナ,港区芝五丁目２９番１１号,食料品,29310,8010001112570
E27059,内国法人・組合,上場,有,491, 3月31日,地盤ネットホールディングス株式会社,"Jibannet Holdings Co., Ltd.",ジバンネットホールディングスカブシキガイシャ,新宿区新宿五丁目２番３号,サービス業,60720,9010001143631
E27062,内国法人・組合,上場,有,6556, 9月30日,株式会社コロプラ,"COLOPL,Inc.",カブシキガイシャコロプラ,港区赤坂九丁目７番２号,情報・通信業,36680,7011001059638
E27063,内国法人・組合,上場,有,2897, 3月末日,パンチ工業株式会社,"PUNCH INDUSTRY CO.,LTD.",パンチコウギョウカブシキガイシャ,品川区南大井六丁目２２番７号,機械,61650,7010401054620
E27066,内国法人・組合,上場,有,699,12月31日,株式会社ＩＢＪ,"IBJ,Inc.",カブシキカイシャアイビージェー,新宿区西新宿一丁目２３番７号,サービス業,60710,9010001107009
E27202,内国法人・組合,上場,無,30, 2月末日,株式会社買取王国,"KAITORIOKOKU Co.,Ltd",カブシキカイシャカイトリオウコク,名古屋市港区川西通５－１２,小売業,31810,8180001071932
E27208,内国法人・組合,上場,有,50,12月31日,株式会社メドレックス,,カブシキガイシャメドレックス,東かがわ市西山４３１番地７,医薬品,45860,3470001011509
E27210,内国法人・組合,上場,有,550, 3月31日,ウイン・パートナーズ株式会社,"WIN-Partners Co., Ltd.",ウインパートナーズカブシキカイシャ,台東区台東四丁目２４番８号,卸売業,31830,9010501035080
E27215,内国法人・組合,上場,有,768, 4月末日,株式会社ビューティガレージ,,カブシキガイシャビューティガレージ,世田谷区桜新町一丁目３４番２５号,卸売業,31800,6011301013031
E27235,内国法人・組合,上場,有,203, 3月31日,協立情報通信株式会社,"Kyoritsu Computer & Communication Co.,Ltd.",キョウリツジョウホウツウシンカブシキカイシャ,港区浜松町一丁目９番１０号,サービス業,36700,2010401008184
E27260,内国法人・組合,上場,有,1259, 3月末日,オイシックス・ラ・大地株式会社,,オイシックスラダイチカブシキガイシャ,品川区大崎一丁目１１番２号,サービス業,31820,6010701012329
E27273,内国法人・組合,上場,有,5945, 3月31日,サンヨーホームズ株式会社,Sanyo Homes Corporation,サンヨーホームズカブシキカイシャ,大阪市西区西本町一丁目４番１号,建設業,14200,3120001039510
E27276,内国法人・組合,上場,無,437,12月31日,ソフトマックス株式会社,"SOFTMAX CO.,LTD",ソフトマックスカブシキガイシャ,鹿児島市加治屋町１２番１１号,情報・通信業,36710,8340001002433
E27280,内国法人・組合,上場,有,10, 9月30日,株式会社オルトプラス,AltPlusInc.,カブシキカイシャオルトプラス,豊島区東池袋三丁目１番１号,情報・通信業,36720,6011001065018
E27281,内国法人・組合,上場,有,5000, 3月31日,株式会社フージャースホールディングス,"Hoosiers Holdings Co., Ltd.",カブシキカイシャフージャースホールディングス,千代田区丸の内二丁目２番３号,不動産業,32840,7010001152568
E27294,内国法人・組合,上場,有,4329, 3月31日,株式会社プレミアムウォーターホールディングス,"Premium Water Holdings,Inc.",カブシキガイシャプレミアムウォーターホールディングス,富士吉田市上吉田４５９７番地の１,食料品,25880,9090001010626
E27303,内国法人・組合,上場,有,1161, 3月31日,株式会社アサンテ,ASANTE INCORPORATED,カブシキガイシャアサンテ,新宿区新宿一丁目３３番１５号,サービス業,60730,2011101000803
E27305,内国法人・組合,上場,有,4310, 5月31日,タマホーム株式会社,"Tama Home Co., Ltd.",タマホームカブシキガイシャ,港区高輪３丁目２２番９号,建設業,14190,7010401057862
E27361,内国法人・組合,上場,有,5615,12月末日,株式会社ブロードリーフ,"Broadleaf Co.,Ltd.",カブシキガイシャブロードリーフ,品川区東品川四丁目１３番１４号,情報・通信業,36730,3010701023163
E27394,内国法人・組合,上場,有,884, 9月30日,株式会社オークファン,,カブシキガイシャオークファン,品川区上大崎二丁目１３番３０号　ｏａｋ　ｍｅｇｕｒｏ　３階,情報・通信業,36740,7011001053434
E27421,内国法人・組合,上場,有,646, 6月30日,株式会社クロス・マーケティンググループ,Cross Marketing Group Inc.,カブシキガイシャクロスマーケティンググループ,新宿区西新宿三丁目２０番２号,情報・通信業,36750,5010001153857
E27464,内国法人・組合,上場,有,422, 6月30日,トラストホールディングス株式会社,TRUST Holdings Inc.,トラストホールディングスカブシキガイシャ,福岡市博多区博多駅南五丁目１５番１８号,不動産業,32860,5290001063277
E27486,内国法人・組合,上場,無,3956,12月31日,ペプチドリーム株式会社,PeptiDream Inc.,ペプチドリームカブシキガイシャ,川崎市川崎区殿町三丁目２５番２３号,医薬品,45870,5013201015694
E27506,内国法人・組合,上場,無,330, 3月末日,株式会社ジェイエスエス,JSS CORPORATION,カブシキガイシャジェイエスエス,大阪市西区土佐堀一丁目４番１１号,サービス業,60740,1120001064799
E27530,内国法人・組合,上場,無,130, 3月31日,株式会社横田製作所,"Yokota Manufacturing Co., Ltd.",カブシキガイシャヨコタセイサクショ,広島市中区南吉島一丁目３番６号,機械,62480,4240001012215
E27572,内国法人・組合,上場,有,1161, 3月末日,ＩＣＤＡホールディングス株式会社,"International Conglomerate of Distribution for Automobile Holdings Co., Ltd.",アイシーディーエーホールディングス,鈴鹿市飯野寺家町２３４番地の１,小売業,31840,2190001006257
E27585,内国法人・組合,上場,有,2955, 3月31日,株式会社リプロセル,ReproCELL Incorporated,カブシキガイシャリプロセル,横浜市港北区新横浜３－８－１１,化学,49780,2020001086778
E27615,内国法人・組合,上場,有,712, 3月31日,夢展望株式会社,"DREAM VISION CO.,LTD.",ユメテンボウカブシキガイシャ,池田市石橋三丁目２番１号,小売業,31850,6120901020756
E27622,内国法人・組合,上場,有,168384,12月31日,サントリー食品インターナショナル株式会社,,サントリーショクヒンインターナショナルカブシキガイシャ,中央区京橋三丁目１番１号,食料品,25870,8010401080079
E27624,内国法人・組合,上場,有,2099, 3月31日,カーリットホールディングス株式会社,"Carlit Holdings Co.,Ltd.",カーリットホールディングスカブシキガイシャ,中央区京橋１丁目１７番１０号,化学,42750,6010001156165
E27633,内国法人・組合,上場,有,77562, 3月末日,東急不動産ホールディングス株式会社,Tokyu Fudosan Holdings Corporation,トウキュウフドウサンホールディングスカブシキカイシャ,渋谷区道玄坂一丁目２１番１号,不動産業,32890,2011001096933
E27655,内国法人・組合,上場,有,300, 3月31日,株式会社デジタルハーツホールディングス,"DIGITAL HEARTS HOLDINGS Co., Ltd.",カブシキガイシャデジタルハーツホールディングス,新宿区西新宿三丁目２０番２号,サービス業,36760,1010401108134
E27671,内国法人・組合,上場,有,5500, 3月31日,株式会社ＩＪＴＴ,"IJTT Co.,Ltd.",カブシキガイシャアイジェイティティ,横浜市神奈川区金港町１番地７,輸送用機器,73150,3010401108149
E27693,内国法人・組合,上場,有,6110,11月30日,株式会社ネクステージ,"NEXTAGE Co., Ltd.",カブシキガイシャネクステージ,名古屋市中区新栄町一丁目１番地,小売業,31860,3180001067712
E27759,内国法人・組合,上場,有,10000, 3月末日,飯田グループホールディングス株式会社,"Iida Group Holdings Co., Ltd.",イイダグループホールディングスカブシキガイシャ,東京都武蔵野市西久保一丁目２番１１号,不動産業,32910,2012701012287
E27761,内国法人・組合,上場,無,1299,11月末日,株式会社アメイズ,"Amaze Co.,Ltd.",カブシキガイシャアメイズ,大分市西鶴崎一丁目７番１７号,サービス業,60760,1320001003869
E27815,内国法人・組合,上場,無,391, 9月末日,株式会社サンワカンパニー,SANWA COMPANY LTD.,カブシキガイシャサンワカンパニー,大阪市北区茶屋町１９番１９号,小売業,31870,5120001080628
E27842,内国法人・組合,上場,有,20070, 9月30日,株式会社オープンハウスグループ,"Open House Group Co., Ltd",カブシキガイシャオープンハウスグループ,千代田区丸の内２－４－１丸の内ビルディング１２階,不動産業,32880,5011001028165
E27855,内国法人・組合,上場,有,992, 5月31日,ＥＲＩホールディングス株式会社,,イーアールアイホールディングスカブシキガイシャ,港区赤坂８－１０－２４,サービス業,60830,4010401109146
E27868,内国法人・組合,上場,有,1524, 6月30日,株式会社エンビプロ・ホールディングス,ENVIPRO HOLDINGS Inc.,カブシキガイシャエンビプロホールディングス,富士宮市山宮３５０７番地の１９,鉄鋼,56980,4080101012395
E27877,内国法人・組合,上場,有,502, 9月30日,株式会社システム情報,"SYSTEM INFORMATION CO.,LTD",カブシキガイシャシステムジョウホウ,中央区勝どき１丁目７番３号　勝どきサンスクェア７階,情報・通信業,36770,3010001003551
E27894,内国法人・組合,上場,有,953,12月31日,株式会社ショーケース,Showcase Inc.,カブシキガイシャショーケース,港区六本木一丁目９番９号,サービス業,39090,2010401036607
